preference_id,user_id,preferred_languages,guide_language,interests,dietary_flags,accessibility_needs,preferred_currency,max_daily_budget,max_daily_budget_currency,pace,updated_at
prf_913fde1a,usr_90a46b92,"en-IN,pa",en-IN,"wildlife_safari,adventure_air",,,INR,20727.15,INR,relaxed,2026-08-18T10:00:00+05:30
prf_c542c499,usr_ac8d7a49,en-IN,,"religious_ghats,heritage_fort,adventure_water,food_fine,wildlife_birding",vegan,,INR,29692.67,INR,balanced,2026-08-18T10:00:00+05:30
prf_727d60f2,usr_80a41666,"en-IN,te",en-IN,"nature_lake,shopping_craft,adventure_water,food_fine,shopping_mall",none,,INR,2935.19,INR,packed,2026-08-18T10:00:00+05:30
prf_ceaa587f,usr_24e54a31,en-IN,en-IN,"wildlife_sanctuary,adventure_water,heritage_stepwell,heritage_ruins",halal,,INR,2457.15,INR,relaxed,2026-08-18T10:00:00+05:30
prf_0238cd31,usr_9db3efff,"en-IN,hi",,"heritage_fort,nature_garden",vegetarian,,INR,7653.80,INR,relaxed,2026-08-18T10:00:00+05:30
prf_d1131885,usr_4dee7364,ta,,"adventure_water,nature_desert,heritage_stepwell",,,INR,16478.32,INR,balanced,2026-08-18T10:00:00+05:30
prf_acd502c1,usr_ada33731,"kn,mr",,"shopping_craft,food_fine",vegan,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_85cdcc88,usr_6a108f4e,ta,ta,"wildlife_birding,food_street",halal,,INR,10252.06,INR,relaxed,2026-08-18T10:00:00+05:30
prf_e0ee17d7,usr_a2b35cea,"si,hi",,"food_fine,nature_waterfall,wellness_ayur,nature_hill",vegetarian,,LKR,9397.15,LKR,balanced,2026-08-18T10:00:00+05:30
prf_97e86c13,usr_e459a18c,en-IN,en-IN,"nature_desert,nightlife_bar,museum_history,heritage_fort,wellness_yoga",none,,INR,37103.99,INR,balanced,2026-08-18T10:00:00+05:30
prf_fc518536,usr_942658c9,hi,,"food_market,religious_ghats,museum_history,heritage_fort",halal,none,INR,2954.49,INR,packed,2026-08-18T10:00:00+05:30
prf_965a1f4b,usr_f7512c22,"en-IN,hi",hi,"wildlife_birding,adventure_air,nature_desert,food_fine,heritage_ruins",none,,INR,23204.78,INR,relaxed,2026-08-18T10:00:00+05:30
prf_3b68b8ee,usr_0382185a,"mr,en-IN",en-IN,"nature_desert,wellness_ayur",,hearing,INR,6248.98,INR,balanced,2026-08-18T10:00:00+05:30
prf_9f86132f,usr_b86dd891,"hi,ml",ml,"wellness_yoga,beach_active,wildlife_safari,religious_ghats",halal,,INR,16441.83,INR,packed,2026-08-18T10:00:00+05:30
prf_1f025f40,usr_4b3af420,en-IN,,"heritage_temple,religious_ghats,wildlife_birding,food_fine,wildlife_sanctuary",,,QAR,,,balanced,2026-08-18T10:00:00+05:30
prf_338aab4b,usr_ddfd9a4a,en-IN,en-IN,"food_street,nature_hill,nature_garden,nature_desert,museum_history",jain,,INR,20151.34,INR,relaxed,2026-08-18T10:00:00+05:30
prf_8eab68c3,usr_32ad88b8,pa,,"food_cooking,museum_history",vegetarian,vision,INR,15869.77,INR,packed,2026-08-18T10:00:00+05:30
prf_396ebac4,usr_538f6e20,"as,pa",as,"food_fine,food_market",vegan,vision,INR,15285.17,INR,balanced,2026-08-18T10:00:00+05:30
prf_9f7b32b1,usr_a7185e16,"hi,pa",,"religious_ghats,heritage_fort,nature_hill,wildlife_safari,shopping_bazaar",halal,vision,INR,4151.24,INR,balanced,2026-08-18T10:00:00+05:30
prf_1b45e907,usr_8cace6bd,ta,ta,"wellness_ayur,heritage_stepwell,religious_pilgrim,museum_art,adventure_cycle",vegetarian,,INR,29396.03,INR,relaxed,2026-08-18T10:00:00+05:30
prf_d7f68e2b,usr_693c20b9,"ta,hi",ta,"nature_lake,adventure_water,wellness_ayur,nature_desert,wildlife_sanctuary",vegetarian,,INR,38201.83,INR,balanced,2026-08-18T10:00:00+05:30
prf_a04c074d,usr_d3b4799e,en-IN,,"nightlife_live,wildlife_sanctuary,shopping_mall,heritage_ruins",vegetarian,,INR,2046.47,INR,balanced,2026-08-18T10:00:00+05:30
prf_1f4ce6c5,usr_4a6f1818,"ne,te",te,"nightlife_live,museum_science,beach_active",vegan,none,INR,41049.05,INR,packed,2026-08-18T10:00:00+05:30
prf_563321e2,usr_abfc225a,"en-IN,mr",,"museum_science,religious_pilgrim",,,INR,23051.63,INR,balanced,2026-08-18T10:00:00+05:30
prf_1b2ff9b4,usr_1f3d6d92,en-IN,,"food_fine,nature_garden,museum_art",jain,,INR,5150.21,INR,balanced,2026-08-18T10:00:00+05:30
prf_29697f87,usr_3d55eeba,"ar,ml",ml,"adventure_air,food_market,beach_quiet,food_cooking,nature_waterfall",halal,,MVR,4986.56,MVR,packed,2026-08-18T10:00:00+05:30
prf_3cf4ff0d,usr_5cf79b04,"ta,ml",ml,"shopping_bazaar,nature_waterfall,wellness_yoga,adventure_cycle",none,none,INR,2060.59,INR,packed,2026-08-18T10:00:00+05:30
prf_4d48e227,usr_437596b5,en-IN,,"nature_lake,wildlife_sanctuary",none,,INR,7712.93,INR,balanced,2026-08-18T10:00:00+05:30
prf_a37ac2d1,usr_b204c453,ta,,"wildlife_safari,wildlife_sanctuary,nightlife_live,nightlife_bar",,hearing,INR,,,packed,2026-08-18T10:00:00+05:30
prf_3ab78e45,usr_a4ca5f2e,en-IN,en-IN,"nature_waterfall,heritage_fort,wellness_ayur,religious_pilgrim,heritage_stepwell",halal,,INR,9526.38,INR,balanced,2026-08-18T10:00:00+05:30
prf_693c56b9,usr_22a9ab26,en-IN,en-IN,"shopping_mall,nature_desert,wildlife_birding,heritage_fort,wellness_ayur",none,vision,NPR,2374.35,NPR,packed,2026-08-18T10:00:00+05:30
prf_30231104,usr_7cfa76f9,te,,"museum_science,adventure_air,heritage_temple,museum_history,heritage_fort",jain,,INR,7390.10,INR,balanced,2026-08-18T10:00:00+05:30
prf_f2bb064f,usr_ddfa0cd0,"en-IN,kn",en-IN,"religious_pilgrim,adventure_trek,wildlife_safari,wildlife_birding,heritage_stepwell",halal,,LKR,19258.50,LKR,relaxed,2026-08-18T10:00:00+05:30
prf_6b81b0e8,usr_5c93d2d8,en-IN,en-IN,"nature_waterfall,nightlife_bar,wildlife_birding,wellness_ayur",halal,,INR,2386.48,INR,balanced,2026-08-18T10:00:00+05:30
prf_d52989bb,usr_174a4346,mr,mr,"wellness_yoga,nature_lake,shopping_craft,food_market",,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_7b33e8f5,usr_fc909bdc,id,id,"shopping_mall,nature_hill,nightlife_bar,adventure_cycle",jain,,IDR,5816.40,IDR,balanced,2026-08-18T10:00:00+05:30
prf_3111075f,usr_1501196b,"en-IN,pa",pa,"nature_waterfall,nature_garden,adventure_trek",vegan,,BTN,43500.97,BTN,packed,2026-08-18T10:00:00+05:30
prf_1095628f,usr_c41a26c3,"en-IN,kn",kn,"nightlife_live,beach_quiet,nature_desert",halal,step_free,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_d606a7fc,usr_1cec1f14,en-IN,en-IN,"wildlife_birding,wellness_yoga,museum_science,heritage_fort",vegetarian,none,INR,,,packed,2026-08-18T10:00:00+05:30
prf_54d3ed77,usr_ef82139e,kn,,"nature_garden,beach_quiet,nightlife_bar",jain,step_free,INR,10022.58,INR,relaxed,2026-08-18T10:00:00+05:30
prf_c05d79eb,usr_c60b1837,ta,ta,"heritage_stepwell,nature_desert,adventure_trek",,,INR,5616.33,INR,packed,2026-08-18T10:00:00+05:30
prf_87e390a4,usr_053e7434,ta,ta,"museum_science,shopping_bazaar,heritage_ruins,adventure_air,shopping_craft",none,,INR,35480.81,INR,balanced,2026-08-18T10:00:00+05:30
prf_0157491d,usr_1b4fe68e,"en-IN,ml",en-IN,"nature_lake,food_street,heritage_stepwell,beach_quiet,shopping_mall",jain,,LKR,22524.57,LKR,relaxed,2026-08-18T10:00:00+05:30
prf_25563295,usr_541840e2,ml,ml,"wildlife_birding,nature_hill,food_cooking",none,,INR,9272.86,INR,relaxed,2026-08-18T10:00:00+05:30
prf_f7786706,usr_4348c378,en-IN,en-IN,"nature_garden,nature_desert,beach_quiet,wildlife_safari",vegan,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_d477a163,usr_0e9166f0,en-IN,en-IN,"shopping_craft,wildlife_birding,food_cooking,adventure_cycle",halal,,INR,14430.97,INR,packed,2026-08-18T10:00:00+05:30
prf_56c4ce7f,usr_842437da,ar,,"wellness_yoga,religious_pilgrim,nightlife_live",halal,,QAR,22480.75,QAR,balanced,2026-08-18T10:00:00+05:30
prf_96ee02eb,usr_182a86dd,ne,ne,"heritage_stepwell,adventure_trek,nature_lake",vegan,,NPR,,,relaxed,2026-08-18T10:00:00+05:30
prf_8e7cd2fb,usr_ef2f6a43,en-IN,en-IN,"religious_pilgrim,heritage_fort,nature_desert,museum_art",halal,,INR,44113.14,INR,relaxed,2026-08-18T10:00:00+05:30
prf_f4ee3f4e,usr_def3b524,hi,,"wildlife_safari,museum_history,food_street",vegan,,INR,35351.65,INR,packed,2026-08-18T10:00:00+05:30
prf_12b22fbb,usr_1dc66e29,"en-IN,mr",mr,"food_street,food_market,adventure_trek",jain,,INR,14899.38,INR,relaxed,2026-08-18T10:00:00+05:30
prf_a42a5590,usr_e3b9431c,en-IN,en-IN,"nightlife_live,shopping_craft,nature_desert,food_street,nature_waterfall",none,vision,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_a186b749,usr_e9f2321e,"ml,mr",ml,"food_fine,wellness_yoga,heritage_fort,museum_history,nightlife_live",vegetarian,,INR,41662.07,INR,packed,2026-08-18T10:00:00+05:30
prf_71b218ba,usr_72dfb712,"hi,ml",,"museum_science,shopping_mall,nature_hill,shopping_bazaar",,,INR,4024.22,INR,relaxed,2026-08-18T10:00:00+05:30
prf_7e75c11b,usr_bb1c9753,ne,,"heritage_ruins,museum_history,wellness_ayur,food_cooking,adventure_air",vegetarian,,NPR,9049.81,NPR,balanced,2026-08-18T10:00:00+05:30
prf_19ee9258,usr_956481cd,"en-IN,ml",ml,"wildlife_birding,nature_desert",,,INR,7690.69,INR,balanced,2026-08-18T10:00:00+05:30
prf_01f730ba,usr_3bdc4244,ml,ml,"food_cooking,food_street,nature_waterfall,wildlife_birding,nature_hill",,none,INR,,,packed,2026-08-18T10:00:00+05:30
prf_af39e572,usr_b2adbbfa,gu,,"museum_science,heritage_fort",none,hearing,INR,30947.94,INR,relaxed,2026-08-18T10:00:00+05:30
prf_107c0400,usr_d312cbff,"en-IN,ml",en-IN,"heritage_ruins,heritage_stepwell,food_street,food_market,heritage_fort",vegan,,IDR,10206.88,IDR,relaxed,2026-08-18T10:00:00+05:30
prf_a7ea52e5,usr_d59d0fa9,en-IN,en-IN,"wellness_ayur,adventure_air",,none,NPR,,,balanced,2026-08-18T10:00:00+05:30
prf_4164b644,usr_b99779aa,kn,kn,"beach_quiet,museum_art",none,,INR,4230.22,INR,relaxed,2026-08-18T10:00:00+05:30
prf_e3548a3b,usr_ea9bcc0d,"ur,bn",,"museum_history,food_street,wildlife_birding",,hearing,INR,38627.60,INR,balanced,2026-08-18T10:00:00+05:30
prf_f390e895,usr_6043ede2,"ne,bn",bn,"religious_pilgrim,food_fine,nightlife_live,heritage_ruins",,,NPR,32672.36,NPR,packed,2026-08-18T10:00:00+05:30
prf_8e187b9c,usr_108e6f0f,en-IN,,"adventure_trek,wildlife_safari",vegan,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_00909b50,usr_54e4f5fd,"en-IN,mr",,"food_market,heritage_ruins,adventure_cycle",vegan,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_19c8689b,usr_e076a69d,en-IN,en-IN,"beach_quiet,shopping_bazaar,food_market",,,INR,20342.03,INR,balanced,2026-08-18T10:00:00+05:30
prf_7c795181,usr_e10845c8,"mr,bn",,"wildlife_birding,nightlife_bar,food_market,shopping_bazaar,food_fine",vegetarian,,INR,30210.39,INR,relaxed,2026-08-18T10:00:00+05:30
prf_fead9c9b,usr_9de6bd6d,en-IN,,"nightlife_live,nature_lake",vegetarian,step_free,INR,19278.89,INR,relaxed,2026-08-18T10:00:00+05:30
prf_f7ed0d75,usr_6ae6b723,ta,ta,"wildlife_birding,wellness_ayur,food_street,heritage_ruins",halal,,INR,10096.66,INR,relaxed,2026-08-18T10:00:00+05:30
prf_44d08439,usr_e8f563b9,"hi,bn",hi,"wildlife_safari,religious_pilgrim,beach_active,heritage_temple,beach_quiet",,,INR,14508.24,INR,balanced,2026-08-18T10:00:00+05:30
prf_a2271f26,usr_60cacdee,hi,hi,"food_market,wellness_yoga,nightlife_bar,wellness_ayur,shopping_craft",,hearing,INR,,,packed,2026-08-18T10:00:00+05:30
prf_cd76dd1f,usr_0e3a6945,hi,hi,"nightlife_bar,adventure_water,food_market",none,,INR,4677.03,INR,packed,2026-08-18T10:00:00+05:30
prf_2d1011fd,usr_20b69637,hi,hi,"adventure_water,religious_pilgrim,wellness_ayur,nightlife_bar",jain,step_free,INR,16940.38,INR,packed,2026-08-18T10:00:00+05:30
prf_bce40b5d,usr_2b7e8931,"en-IN,pa",en-IN,"religious_pilgrim,adventure_water,shopping_mall,adventure_air,beach_active",,none,INR,2022.62,INR,relaxed,2026-08-18T10:00:00+05:30
prf_b6dc0761,usr_17b45921,en-IN,en-IN,"nightlife_live,museum_history,beach_active,religious_ghats",halal,,CHF,,,packed,2026-08-18T10:00:00+05:30
prf_0564f375,usr_21700d8e,en-IN,,"nature_hill,museum_science,heritage_stepwell,nature_lake,nightlife_live",vegan,,INR,7963.77,INR,packed,2026-08-18T10:00:00+05:30
prf_9856ba4f,usr_68a73e1b,ar,ar,"adventure_trek,heritage_stepwell,beach_quiet,adventure_cycle,beach_active",,,AED,5055.18,AED,balanced,2026-08-18T10:00:00+05:30
prf_30fac834,usr_4d0aac69,th,th,"adventure_air,nightlife_live,food_fine",none,,THB,21731.49,THB,balanced,2026-08-18T10:00:00+05:30
prf_5a9b9b7b,usr_2a348485,en-IN,en-IN,"heritage_temple,adventure_cycle",halal,,MVR,21704.41,MVR,balanced,2026-08-18T10:00:00+05:30
prf_146541c9,usr_e89cc9b1,en-IN,en-IN,"adventure_trek,adventure_cycle,beach_active,adventure_water",none,none,INR,10807.35,INR,packed,2026-08-18T10:00:00+05:30
prf_24b87817,usr_42a441dc,"en-IN,ml",en-IN,"shopping_craft,heritage_stepwell,food_fine,nature_lake,beach_quiet",,,INR,21308.15,INR,packed,2026-08-18T10:00:00+05:30
prf_3f2423fa,usr_c0dbf056,en-IN,en-IN,"nature_lake,nature_hill,nature_waterfall",vegan,,NPR,7444.89,NPR,balanced,2026-08-18T10:00:00+05:30
prf_286a9a47,usr_d23b92e9,"en-IN,te",,"heritage_ruins,beach_active,food_street,heritage_fort",vegan,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_e728198f,usr_13fe8c0b,"hi,te",,"shopping_bazaar,religious_pilgrim,heritage_stepwell,nightlife_bar",jain,,INR,42003.93,INR,balanced,2026-08-18T10:00:00+05:30
prf_76f5d55e,usr_0cae1422,"hi,pa",hi,"heritage_temple,heritage_ruins,food_market",vegan,none,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_84718c6e,usr_54e0dc44,"en-IN,pa",,"wildlife_safari,heritage_temple,adventure_trek,shopping_mall,heritage_fort",vegan,none,SGD,16789.36,SGD,packed,2026-08-18T10:00:00+05:30
prf_8dfcdf9a,usr_18984e30,"en-IN,te",te,"nature_lake,wildlife_safari,food_street,adventure_trek,religious_pilgrim",jain,,SGD,2212.25,SGD,relaxed,2026-08-18T10:00:00+05:30
prf_b658c78f,usr_f52d271a,"hi,en-IN",hi,"heritage_stepwell,heritage_ruins,heritage_temple",vegetarian,,INR,15038.07,INR,packed,2026-08-18T10:00:00+05:30
prf_c003edac,usr_f800c5ff,as,as,"museum_art,nightlife_live",,,INR,16186.29,INR,balanced,2026-08-18T10:00:00+05:30
prf_e652635d,usr_8659fe93,"en-IN,te",en-IN,"wildlife_safari,heritage_fort,wildlife_birding,beach_quiet",jain,,INR,15958.70,INR,packed,2026-08-18T10:00:00+05:30
prf_822729a5,usr_f271c461,"id,kn",,"beach_active,food_market",,step_free,IDR,37910.69,IDR,packed,2026-08-18T10:00:00+05:30
prf_4ecc90b0,usr_a386ca28,"en-IN,pa",pa,"religious_pilgrim,food_street",none,hearing,INR,10145.95,INR,relaxed,2026-08-18T10:00:00+05:30
prf_54ace2d4,usr_14c698db,ar,ar,"wildlife_sanctuary,wildlife_birding,heritage_fort,adventure_cycle,wellness_yoga",vegan,step_free,QAR,,,packed,2026-08-18T10:00:00+05:30
prf_96778b6e,usr_c6f0707f,en-IN,,"heritage_temple,food_fine,heritage_ruins",vegetarian,,INR,21151.91,INR,balanced,2026-08-18T10:00:00+05:30
prf_95c38d9d,usr_7150c7a9,"ar,ml",,"nature_lake,nightlife_bar,food_street,museum_science,food_market",jain,,AED,22319.46,AED,packed,2026-08-18T10:00:00+05:30
prf_d2c605c9,usr_b376fa1f,ml,ml,"wildlife_sanctuary,nature_hill,wildlife_safari",,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_73a2a522,usr_d20b2a69,en-IN,en-IN,"nature_lake,wildlife_sanctuary,museum_history,nature_hill,adventure_cycle",,,SGD,5770.77,SGD,packed,2026-08-18T10:00:00+05:30
prf_762d4f54,usr_adfa8422,en-IN,en-IN,"beach_quiet,beach_active,religious_ghats,adventure_trek",vegan,none,INR,32990.20,INR,packed,2026-08-18T10:00:00+05:30
prf_e554691d,usr_4fd0245e,en-IN,en-IN,"wildlife_sanctuary,religious_ghats,adventure_trek",,,INR,35311.13,INR,balanced,2026-08-18T10:00:00+05:30
prf_16c1fd49,usr_a531d952,"en-IN,bn",en-IN,"nature_lake,shopping_craft,adventure_water,food_street,nightlife_bar",vegan,,INR,3135.01,INR,balanced,2026-08-18T10:00:00+05:30
prf_2f07b593,usr_fa851b11,ja,,"shopping_craft,food_market,food_cooking,wildlife_sanctuary",,,JPY,5764.12,JPY,relaxed,2026-08-18T10:00:00+05:30
prf_f247a61c,usr_96740172,"en-IN,kn",en-IN,"nature_hill,beach_active,shopping_mall,food_market,wildlife_birding",vegetarian,,INR,,,relaxed,2026-08-18T10:00:00+05:30
prf_a1b992f1,usr_1a6892bf,en-IN,en-IN,"shopping_bazaar,museum_science",vegan,,INR,2923.35,INR,packed,2026-08-18T10:00:00+05:30
prf_47545d06,usr_c4582f0f,"hi,mr",mr,"food_fine,adventure_air,beach_active,wildlife_sanctuary",,,INR,6400.73,INR,balanced,2026-08-18T10:00:00+05:30
prf_d1f1a68c,usr_a2df7150,hi,hi,"heritage_stepwell,food_cooking,adventure_water,nature_garden,beach_active",halal,,INR,8872.58,INR,balanced,2026-08-18T10:00:00+05:30
prf_119bd740,usr_e1d938d9,"en-IN,hi",,"shopping_bazaar,religious_pilgrim,food_market,adventure_cycle",vegan,step_free,INR,22825.88,INR,relaxed,2026-08-18T10:00:00+05:30
prf_dff3451d,usr_7157baa6,en-IN,en-IN,"food_street,nightlife_live,beach_quiet",,,INR,5811.18,INR,relaxed,2026-08-18T10:00:00+05:30
prf_c581a6ab,usr_d17a8cab,"en-IN,ml",ml,"beach_quiet,museum_art,wildlife_sanctuary,wildlife_safari",none,,IDR,10842.52,IDR,relaxed,2026-08-18T10:00:00+05:30
prf_7ac8554e,usr_fdf8c9bc,hi,hi,"beach_active,beach_quiet,museum_art,heritage_stepwell",jain,vision,INR,7517.34,INR,packed,2026-08-18T10:00:00+05:30
prf_4f572a59,usr_373b76a9,en-IN,en-IN,"nature_desert,beach_quiet,wildlife_sanctuary,museum_art,food_market",,,AED,2618.42,AED,balanced,2026-08-18T10:00:00+05:30
prf_a7cd4cf8,usr_0a8655e4,en-IN,,"shopping_craft,adventure_water,nature_lake",none,,INR,35287.12,INR,balanced,2026-08-18T10:00:00+05:30
prf_48254814,usr_939436d9,"en-IN,hi",,"heritage_fort,nature_waterfall,wellness_yoga,adventure_water,adventure_cycle",,,INR,39271.71,INR,balanced,2026-08-18T10:00:00+05:30
prf_df3f227e,usr_101792ef,en-IN,en-IN,"nature_waterfall,shopping_craft,wellness_yoga",halal,,INR,2656.94,INR,packed,2026-08-18T10:00:00+05:30
prf_b215f3ea,usr_0d27fb06,"ja,mr",mr,"museum_history,wildlife_safari,nature_lake,heritage_stepwell",none,none,JPY,21991.29,JPY,balanced,2026-08-18T10:00:00+05:30
prf_6920abca,usr_dc50dac3,en-IN,en-IN,"adventure_water,adventure_trek,beach_quiet,nature_desert",vegetarian,,AED,22423.98,AED,balanced,2026-08-18T10:00:00+05:30
prf_0da933ea,usr_5e79c66a,"ta,kn",ta,"nightlife_live,nature_lake",vegetarian,,INR,4281.68,INR,balanced,2026-08-18T10:00:00+05:30
prf_9fb22eb3,usr_e8417e7f,"en-IN,gu",gu,"beach_quiet,food_fine",jain,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_7782cec5,usr_e1fb52ea,"ml,hi",,"nature_garden,adventure_trek,nature_lake,heritage_fort",,none,INR,23129.60,INR,relaxed,2026-08-18T10:00:00+05:30
prf_4cfec286,usr_6eabc4ca,"en-IN,te",en-IN,"shopping_craft,religious_pilgrim,adventure_cycle,adventure_water,shopping_mall",,vision,INR,,,packed,2026-08-18T10:00:00+05:30
prf_a1f828c5,usr_abeaa148,en-IN,en-IN,"museum_art,museum_science",jain,,SGD,,,relaxed,2026-08-18T10:00:00+05:30
prf_31afeb3a,usr_d981bf20,en-IN,en-IN,"wildlife_birding,food_street,nature_desert",vegetarian,,QAR,15997.29,QAR,relaxed,2026-08-18T10:00:00+05:30
prf_462416a9,usr_acaaf191,"ml,te",ml,"wildlife_safari,food_cooking,heritage_temple",halal,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_4fa0bb96,usr_f23dc3eb,en-IN,en-IN,"beach_active,food_market,nature_waterfall",halal,,INR,20522.08,INR,relaxed,2026-08-18T10:00:00+05:30
prf_381db828,usr_9a512200,"en-IN,ta",en-IN,"shopping_bazaar,museum_art",,hearing,INR,9069.69,INR,relaxed,2026-08-18T10:00:00+05:30
prf_7d8977bf,usr_ad6891c1,"en-IN,kn",kn,"heritage_ruins,wildlife_sanctuary,heritage_fort,museum_science",jain,,INR,22350.39,INR,balanced,2026-08-18T10:00:00+05:30
prf_a7af617a,usr_6c3fae7b,ta,ta,"religious_pilgrim,religious_ghats,shopping_craft,beach_quiet,museum_art",none,,INR,,,packed,2026-08-18T10:00:00+05:30
prf_afa1d1f7,usr_7af770b2,"ml,te",,"wildlife_safari,adventure_trek,food_market",none,vision,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_e916061d,usr_fc544c58,te,te,"wildlife_birding,nature_garden",vegan,,INR,21214.88,INR,balanced,2026-08-18T10:00:00+05:30
prf_30862efe,usr_c9451968,ar,,"nightlife_bar,religious_pilgrim,food_street,heritage_stepwell,heritage_ruins",vegan,,AED,34470.80,AED,balanced,2026-08-18T10:00:00+05:30
prf_d8e7c44f,usr_ca0410cb,"en-IN,gu",gu,"museum_history,museum_science",none,,INR,4238.61,INR,balanced,2026-08-18T10:00:00+05:30
prf_931b9b41,usr_1f3d0c32,gu,gu,"nightlife_bar,museum_history",halal,step_free,INR,7226.30,INR,balanced,2026-08-18T10:00:00+05:30
prf_f2f565ea,usr_aa669f67,"en-IN,ta",ta,"heritage_ruins,museum_science,nature_garden,religious_pilgrim",vegetarian,step_free,AED,7706.92,AED,relaxed,2026-08-18T10:00:00+05:30
prf_22e0337e,usr_b5327682,en-IN,en-IN,"nature_lake,food_cooking,food_fine",halal,none,INR,4774.74,INR,relaxed,2026-08-18T10:00:00+05:30
prf_d8c4aa51,usr_63531f2d,en-IN,,"wildlife_safari,nature_garden,wildlife_sanctuary,heritage_ruins",vegan,step_free,INR,5794.99,INR,balanced,2026-08-18T10:00:00+05:30
prf_8b697aae,usr_8aafd512,"mr,gu",,"nature_desert,wildlife_birding",halal,none,INR,10639.74,INR,packed,2026-08-18T10:00:00+05:30
prf_68cf7bd2,usr_209a82fa,ta,,"adventure_water,museum_art,nature_hill,adventure_cycle,nature_waterfall",,,INR,4851.46,INR,packed,2026-08-18T10:00:00+05:30
prf_70a189d8,usr_02b8ddf9,"en-IN,hi",en-IN,"heritage_stepwell,shopping_mall,religious_ghats,wellness_yoga",vegan,vision,INR,43315.39,INR,balanced,2026-08-18T10:00:00+05:30
prf_333bc73b,usr_b2c6fdd5,"en-IN,kn",kn,"adventure_air,heritage_ruins",none,none,CHF,37793.03,CHF,balanced,2026-08-18T10:00:00+05:30
prf_c128b0cb,usr_e3e5ef8a,"en-IN,bn",,"adventure_trek,museum_history,adventure_air",jain,,INR,,,balanced,2026-08-18T10:00:00+05:30
prf_1a1b7840,usr_87ae707a,en-IN,,"museum_history,museum_art,adventure_trek,food_cooking,heritage_temple",vegan,vision,INR,28657.85,INR,balanced,2026-08-18T10:00:00+05:30
prf_330e0d07,usr_93fab2ef,en-IN,en-IN,"heritage_temple,nightlife_bar,adventure_air,wildlife_safari,museum_art",,hearing,INR,34421.68,INR,relaxed,2026-08-18T10:00:00+05:30
prf_86bd9286,usr_16017e92,ml,,"shopping_craft,shopping_mall,food_cooking",,,INR,5250.92,INR,balanced,2026-08-18T10:00:00+05:30
prf_af578d05,usr_d848a275,"en-IN,te",te,"nightlife_live,wellness_ayur,shopping_craft",none,,INR,5051.25,INR,balanced,2026-08-18T10:00:00+05:30
prf_441e78ec,usr_beeb010f,de,de,"shopping_mall,heritage_fort",jain,,CHF,,,balanced,2026-08-18T10:00:00+05:30
prf_398c6e04,usr_95d28a5d,kn,kn,"food_market,adventure_cycle,wildlife_safari,heritage_stepwell,nature_lake",none,,INR,29494.41,INR,packed,2026-08-18T10:00:00+05:30
prf_894314d4,usr_13424f0e,en-IN,,"adventure_trek,food_cooking,food_fine,heritage_temple,religious_pilgrim",jain,hearing,INR,2672.01,INR,balanced,2026-08-18T10:00:00+05:30
prf_2a41408a,usr_3093604a,en-IN,en-IN,"museum_science,nightlife_bar",vegan,,INR,39416.33,INR,balanced,2026-08-18T10:00:00+05:30
prf_3167845b,usr_d89a1dce,hi,hi,"museum_history,adventure_cycle,shopping_mall,wellness_ayur,nightlife_bar",,none,INR,4014.32,INR,balanced,2026-08-18T10:00:00+05:30
prf_2a0d0b87,usr_e59463b1,"en-IN,hi",hi,"nature_hill,food_street,wildlife_birding,wildlife_safari",,,LKR,2037.34,LKR,relaxed,2026-08-18T10:00:00+05:30
prf_7314626a,usr_ece2ab24,"hi,ml",,"heritage_stepwell,food_fine,beach_active,wellness_yoga,beach_quiet",none,,INR,2322.85,INR,relaxed,2026-08-18T10:00:00+05:30
prf_5f05d545,usr_3393c7a2,"ml,gu",ml,"food_cooking,museum_art,nature_hill,religious_ghats",,,INR,8812.50,INR,relaxed,2026-08-18T10:00:00+05:30
prf_7ec82fa1,usr_c749abe0,id,id,"beach_quiet,nature_waterfall,wildlife_safari",halal,,IDR,,,balanced,2026-08-18T10:00:00+05:30
prf_eba91e6a,usr_fcd9bdf6,en-IN,en-IN,"religious_pilgrim,beach_active",,step_free,SGD,31927.28,SGD,relaxed,2026-08-18T10:00:00+05:30
prf_a92fbced,usr_36c3dbed,"en-IN,gu",,"religious_pilgrim,heritage_ruins",,,INR,5976.84,INR,relaxed,2026-08-18T10:00:00+05:30
prf_6699f5a9,usr_87b11a4d,en-IN,en-IN,"nature_waterfall,nightlife_live,wellness_yoga,shopping_bazaar,religious_pilgrim",none,,INR,2818.39,INR,relaxed,2026-08-18T10:00:00+05:30
prf_346680f7,usr_7e72b295,"en-IN,kn",kn,"food_market,food_cooking",halal,,INR,37119.01,INR,relaxed,2026-08-18T10:00:00+05:30
