booking_id,user_id,trip_id,itinerary_id,booking_reference,channel,total_amount,currency,tax_amount,idempotency_key,status,confirmed_at,cancelled_at,cancellation_reason,created_at,updated_at
bkg_3a14d414,usr_b96ef58c,trp_5bb207b2,,62DAB4,partner,1316.02,AED,141.00,idem_fd8b439ab6305d21,confirmed,2026-05-21T22:02:00+05:30,,,2026-05-21T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_1d62dc22,usr_67de0711,trp_97869c6a,,42CE43,mobile_app,16865.07,THB,1806.97,idem_37b773a4b3868c88,confirmed,2026-05-27T03:17:00+05:30,,,2026-05-27T03:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_b2163ffd,usr_bedf358a,trp_6c80cfa7,,66CECA,web,1049.28,AED,112.42,idem_3b531d3ec713473a,confirmed,2026-05-02T07:47:00+05:30,,,2026-05-02T07:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_a186ea43,usr_2da5bb04,,,28B7F6,mobile_app,87985.23,INR,9426.99,idem_95db8c426abd1c12,confirmed,2026-07-29T19:17:00+05:30,,,2026-07-29T19:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_22309e03,usr_7101a5b5,trp_1bb1485b,,26CC64,web,46459.57,INR,4977.81,idem_ccd80070147fdc01,confirmed,2026-05-04T01:47:00+05:30,,,2026-05-04T01:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_b973665b,usr_beeb010f,trp_3ebf9280,,D7191C,mobile_app,10453.16,INR,1119.98,idem_ede9ccadf4500102,confirmed,2026-07-15T06:17:00+05:30,,,2026-07-15T06:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_2b0d7ed2,usr_5307f01f,,,92C24C,web,8638.84,THB,925.59,idem_26b7c0f84c358409,confirmed,2026-07-16T18:32:00+05:30,,,2026-07-16T18:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_a2d2a488,usr_ab49979e,trp_4a195a07,,F565E0,call_centre,31372.97,THB,3361.39,idem_6fb5a34e21b9b867,refunded,,2026-05-18T10:30:00+05:30,Trip postponed,2026-05-04T10:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_6b259f88,usr_36c3dbed,trp_ab6c0ec2,,8C8729,mobile_app,1302.24,SGD,139.53,idem_eac1a4ef760feeeb,confirmed,2026-07-21T18:32:00+05:30,,,2026-07-21T18:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_0258fdba,usr_8846d546,trp_3b4b53a6,,6193A3,mobile_app,14583.18,INR,1562.48,idem_8387fb55a26253ff,partially_confirmed,2026-05-03T08:32:00+05:30,,,2026-05-03T08:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_ce5ed3cf,usr_70139660,trp_bd69fea3,,412D8A,mobile_app,15370.07,INR,1646.79,idem_08ddb8342e0825c8,cancelled,,2026-06-10T05:15:00+05:30,Trip postponed,2026-06-05T05:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_d7ba377d,usr_8eb4e3e7,trp_aebbbd34,,E738C4,web,206845.34,INR,22162.00,idem_ff644c4fea7c7d0d,confirmed,2026-07-08T13:32:00+05:30,,,2026-07-08T13:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_6e378439,usr_ae35e63d,trp_1094fbf4,,F2FC0C,mobile_app,57138.82,INR,6122.02,idem_a00b8baaded058b9,confirmed,2026-08-09T23:17:00+05:30,,,2026-08-09T23:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_25eae46d,usr_e0853a17,,,5A7EA3,web,25833.85,INR,2767.91,idem_506f659b0d86c66b,refunded,,2026-04-30T04:30:00+05:30,Duplicate booking,2026-04-23T04:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_1af11dee,usr_24d10368,trp_32db6373,,DFA9FC,mobile_app,6006.76,INR,643.58,idem_700b11efcca9d635,confirmed,2026-06-25T05:47:00+05:30,,,2026-06-25T05:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_ed91484c,usr_d3acd59c,trp_67af61b6,,E0ED5D,web,54386.93,INR,5827.17,idem_a8d0848f04777a8b,confirmed,2026-07-07T23:02:00+05:30,,,2026-07-07T23:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0e483223,usr_7da99ef5,trp_5ad4267c,,16CF7D,web,18715.16,INR,2005.20,idem_21a3b89dc325acf9,confirmed,2026-06-21T05:02:00+05:30,,,2026-06-21T05:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_a9013412,usr_cb0928ac,trp_f2bf08e7,,FE3273,mobile_app,2520.97,INR,270.10,idem_2fe2486f601701f0,refunded,,2026-06-10T22:30:00+05:30,Trip postponed,2026-05-22T22:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_e28c7608,usr_7ad82b11,trp_f9bdd86b,,286C06,web,16131.14,INR,1728.34,idem_ef6b403e29964fa0,partially_confirmed,2026-07-08T06:17:00+05:30,,,2026-07-08T06:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_53224d06,usr_538f6e20,trp_cb526c8f,,E39BFF,mobile_app,5424.03,INR,581.15,idem_7f9b63193d25e564,refunded,,2026-06-06T17:15:00+05:30,Trip postponed,2026-05-29T17:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_66f08732,usr_78513cd2,trp_5764aee3,,568EF7,mobile_app,11330.95,MYR,1214.03,idem_18c17337bb67c149,confirmed,2026-07-25T01:17:00+05:30,,,2026-07-25T01:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_b66982c8,usr_da6b9625,trp_4c256d1e,,8E38EF,mobile_app,1600.48,SGD,171.48,idem_932affe8e61f797c,confirmed,2026-07-23T17:17:00+05:30,,,2026-07-23T17:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_41ae2013,usr_d1c73fb8,trp_e16227b5,,5B4AC2,mobile_app,1840.56,INR,197.20,idem_2ecff8b59d4a53cd,confirmed,2026-07-02T22:17:00+05:30,,,2026-07-02T22:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_412cdb0a,usr_81dbf021,trp_1af71903,,0DB932,web,12274.12,INR,1315.08,idem_aa6b77f2a9eb0b2c,failed,,,,2026-07-15T03:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_6ff65e1e,usr_ca24d130,trp_31e8bc24,,2DAF35,mobile_app,14387.54,NPR,1541.52,idem_e6ee35f7adc80ce0,confirmed,2026-04-27T17:17:00+05:30,,,2026-04-27T17:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_b5d3c2be,usr_2da5bb04,trp_25a980cf,,DD4647,mobile_app,15369.19,INR,1646.70,idem_1e204ae31d635f28,confirmed,2026-07-20T08:32:00+05:30,,,2026-07-20T08:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_2f266670,usr_a25f0129,trp_86a8180b,,776056,web,16482.57,INR,1765.99,idem_75f72f15314b3a45,confirmed,2026-05-21T10:47:00+05:30,,,2026-05-21T10:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_01858863,usr_95492664,trp_32bc8fa5,,AB8372,mobile_app,120648.47,INR,12926.62,idem_0de4b6e26a012a58,confirmed,2026-06-19T05:32:00+05:30,,,2026-06-19T05:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_d4b08cb7,usr_22e61dad,trp_3e1f142c,,A7B728,mobile_app,9099.00,NPR,974.89,idem_18259beed1c17ddb,failed,,,,2026-06-14T11:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_85b73b27,usr_b4a877b0,trp_49772eb7,,0C1BFE,web,5032.36,INR,539.18,idem_4287cc35434bc6e7,pending,,,,2026-07-27T13:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_ac513716,usr_d1c73fb8,,,4308FA,web,11280.26,INR,1208.60,idem_3d94c87afc5fa6c7,confirmed,2026-05-04T09:32:00+05:30,,,2026-05-04T09:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_b94623ea,usr_bc9d20fa,,,F063F4,mobile_app,24668.65,INR,2643.07,idem_38f0f1f605dbd952,confirmed,2026-04-21T05:17:00+05:30,,,2026-04-21T05:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_13d6331f,usr_05e40dfc,trp_4507663e,,DD9B2B,mobile_app,8156.33,INR,873.89,idem_e846bf5303fafca3,confirmed,2026-04-24T12:02:00+05:30,,,2026-04-24T12:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_4b102ef6,usr_25e8a118,trp_79d0c6ca,,11D98E,mobile_app,3577.15,INR,383.27,idem_ac9738a9682a8359,confirmed,2026-05-26T04:47:00+05:30,,,2026-05-26T04:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_b315e324,usr_b5327682,trp_dba33c33,,731C6F,web,23586.20,INR,2527.09,idem_27ff72cee096a1f4,confirmed,2026-05-28T22:02:00+05:30,,,2026-05-28T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_def25afa,usr_40edb5af,trp_9eb0f5fe,,D885F3,partner,3184.19,CHF,341.16,idem_3d7d2bb5e153d858,pending,,,,2026-05-07T20:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_8dc2e16a,usr_7f9533ad,trp_a00e9d0f,,E6F23E,web,348.16,SGD,37.30,idem_f65fd00aa1d71686,confirmed,2026-07-16T23:47:00+05:30,,,2026-07-16T23:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_eea1ff34,usr_2aa556d6,trp_c0c1da94,,9DA813,web,5668.31,INR,607.32,idem_21542c261b350939,confirmed,2026-06-03T16:47:00+05:30,,,2026-06-03T16:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_0463ecea,usr_357e579a,,,74ED22,web,327.66,SGD,35.11,idem_8982df69b1f1d898,cancelled,,2026-06-27T17:45:00+05:30,Trip postponed,2026-06-23T17:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_128fd1c6,usr_74e3ecb1,,,B49501,mobile_app,5702.46,INR,610.98,idem_78f836f7fd93fc27,confirmed,2026-06-20T00:32:00+05:30,,,2026-06-20T00:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_cc4b6fbc,usr_b829ab46,trp_55e4cc10,,F8A689,agent,1931.99,INR,207.00,idem_779869a54c7c5a87,pending,,,,2026-05-30T16:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_5ec04473,usr_2b7e8931,trp_95ffc5b8,,6A6DBF,web,12943.84,JPY,1386.84,idem_247b44c5b3b8eb2f,confirmed,2026-06-01T03:47:00+05:30,,,2026-06-01T03:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_eae0557c,usr_cf744020,trp_0053b2f7,,80850C,mobile_app,4604.41,INR,493.33,idem_265c09d9c9337b3b,confirmed,2026-08-07T11:47:00+05:30,,,2026-08-07T11:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_0c3d98ad,usr_3d92578a,trp_0e658b9d,,51B78B,web,1219.71,AED,130.68,idem_19ef2d5efdad0617,refunded,,2026-08-20T22:30:00+05:30,Plans changed,2026-08-08T22:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_a7cb5147,usr_f12ab863,trp_c4c131cd,,1E0FE4,mobile_app,68395.60,INR,7328.10,idem_996195b8211b444b,confirmed,2026-06-29T08:32:00+05:30,,,2026-06-29T08:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_bbb98e7a,usr_0000ca76,trp_baeb9644,,888E73,mobile_app,4593.68,INR,492.18,idem_469cd5d71e13ba73,confirmed,2026-07-30T21:32:00+05:30,,,2026-07-30T21:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_8bbfb216,usr_11c77a9c,trp_ec5e83d5,,F6B0F4,web,5052.50,INR,541.34,idem_4353e525dc090aa7,failed,,,,2026-07-18T21:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_9e018a7c,usr_05e40dfc,trp_4507663e,,5D8AB5,agent,10024.93,INR,1074.10,idem_de8c0b9bac0feb4b,cancelled,,2026-07-13T19:15:00+05:30,Duplicate booking,2026-07-04T19:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_75d01100,usr_ae35e63d,trp_1094fbf4,,819667,web,11700.81,INR,1253.66,idem_ab0f51a6aa72c5d2,pending,,,,2026-06-27T05:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0e275cfd,usr_4022bd9b,trp_5df54ac3,,E14AC1,web,12106.82,INR,1297.16,idem_f7179d4850e07e5b,confirmed,2026-07-20T07:32:00+05:30,,,2026-07-20T07:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_dc18ecad,usr_1ef037a0,trp_388e9bd8,,55ADE6,agent,3710.07,AED,397.51,idem_0dd26124f085aa6c,partially_confirmed,2026-06-19T20:17:00+05:30,,,2026-06-19T20:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_0d75125a,usr_d8cab59f,,,5B537A,mobile_app,40142.61,INR,4300.99,idem_59e3ed10147b913b,cancelled,,2026-07-28T01:30:00+05:30,Plans changed,2026-07-11T01:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_994caf79,usr_fe056e56,trp_9bebde0c,,7F66FD,partner,16130.42,INR,1728.26,idem_6df3e09cfeb51fb3,confirmed,2026-05-13T18:17:00+05:30,,,2026-05-13T18:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_0ca6fb38,usr_14c738e0,,,EBC622,mobile_app,7539.36,INR,807.79,idem_a93e11e2032a457c,confirmed,2026-06-06T14:17:00+05:30,,,2026-06-06T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_c931cafa,usr_d8ec0000,trp_cdcc78b4,,D734B4,mobile_app,19609.86,THB,2101.06,idem_e708077dcb959b5d,cancelled,,2026-06-21T22:30:00+05:30,Trip postponed,2026-06-05T22:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_8241c90c,usr_b8779399,trp_53f18756,,38931F,partner,30945.56,INR,3315.60,idem_32a07d0d8f50845a,confirmed,2026-07-28T16:32:00+05:30,,,2026-07-28T16:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_737a7abf,usr_e076a69d,,,A13FB4,web,9828.07,INR,1053.01,idem_30110a9154e8f221,confirmed,2026-08-12T06:17:00+05:30,,,2026-08-12T06:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_f3383dfc,usr_1f2ffeef,trp_776da560,,AD8C69,mobile_app,33994.00,INR,3642.21,idem_465bec0503cbfc25,confirmed,2026-07-05T17:47:00+05:30,,,2026-07-05T17:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_1514d781,usr_17b45921,trp_e4e09b00,,A3DA7F,call_centre,25235.67,INR,2703.82,idem_b1fe4f94f4b478a1,confirmed,2026-04-24T04:17:00+05:30,,,2026-04-24T04:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_c0110f03,usr_8e56e75b,,,4012C4,mobile_app,21081282.98,IDR,2258708.89,idem_65c51a37f6e54363,confirmed,2026-07-15T20:17:00+05:30,,,2026-07-15T20:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_cac3d2e3,usr_c659e4bf,,,873FB7,partner,4348.33,INR,465.89,idem_3206a7869c72dcc4,confirmed,2026-05-23T15:02:00+05:30,,,2026-05-23T15:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0429c62b,usr_57995796,trp_32136d40,,5D0343,web,12799.67,AED,1371.39,idem_450842850ac1048f,confirmed,2026-05-21T14:02:00+05:30,,,2026-05-21T14:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_c9919770,usr_6303c026,trp_0f181044,,E27A5D,web,83878.91,INR,8987.03,idem_62426b19b1e0c583,confirmed,2026-06-29T05:17:00+05:30,,,2026-06-29T05:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_94541502,usr_ee03ca6c,trp_12e18a88,,17FD53,mobile_app,22120.28,INR,2370.03,idem_79ce7774c32c38ab,confirmed,2026-07-06T14:17:00+05:30,,,2026-07-06T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_98da4e90,usr_18b5561e,trp_d04f7574,,6CF9B5,web,26187.44,INR,2805.80,idem_52c5aad0b7a3862a,confirmed,2026-06-29T15:02:00+05:30,,,2026-06-29T15:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_8d6d6f82,usr_0389057b,trp_03ebe095,,6A246C,mobile_app,31862.70,INR,3413.86,idem_6d73bcc37a074780,confirmed,2026-07-28T00:17:00+05:30,,,2026-07-28T00:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_a15a6a18,usr_7576a6e0,trp_6a550f89,,00BAEB,mobile_app,84486.51,INR,9052.13,idem_df37e6a625622841,confirmed,2026-06-17T11:47:00+05:30,,,2026-06-17T11:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_bd9dbb5d,usr_fc544c58,trp_093fb740,,A8483B,mobile_app,4250.40,INR,455.40,idem_590cc83d1e2d1a47,confirmed,2026-08-03T04:02:00+05:30,,,2026-08-03T04:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_6698f84d,usr_ddcb196c,trp_05fa9ee5,,7C582B,mobile_app,43207.52,INR,4629.38,idem_164df89dfc773539,confirmed,2026-08-15T18:32:00+05:30,,,2026-08-15T18:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_06c1276e,usr_34f98272,trp_37763b22,,8BCDF7,mobile_app,12388.54,INR,1327.34,idem_b23b52889a34e4d5,confirmed,2026-05-14T20:47:00+05:30,,,2026-05-14T20:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_af0bdcd3,usr_492b38ba,,,41FDBA,mobile_app,28340.36,INR,3036.47,idem_3373660fa17cbd3c,refunded,,2026-06-12T13:15:00+05:30,Plans changed,2026-06-09T13:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_a2f65719,usr_1c8154b9,,,D53F18,web,9732.35,INR,1042.75,idem_3d617c7ee572a2b5,refunded,,2026-08-22T13:00:00+05:30,Trip postponed,2026-08-09T13:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_88d80415,usr_6ec8f18d,trp_f05ed67d,,4D04DC,agent,4093.26,INR,438.56,idem_df9aaa53886a2869,confirmed,2026-05-17T19:02:00+05:30,,,2026-05-17T19:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_48e060d9,usr_6c3fae7b,trp_2035c85a,,E88FB5,web,2132.12,SGD,228.44,idem_ad3b5611e49d704e,partially_confirmed,2026-06-26T00:32:00+05:30,,,2026-06-26T00:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_2b3d9e5b,usr_6a108f4e,trp_1002157a,,6BF923,web,7314.29,INR,783.67,idem_e06316d9562e3b97,confirmed,2026-05-16T19:32:00+05:30,,,2026-05-16T19:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_552e336e,usr_95492664,trp_fe962840,,EBB498,web,363.78,MYR,38.98,idem_8818bb9739c019cb,confirmed,2026-06-18T02:32:00+05:30,,,2026-06-18T02:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_991c6030,usr_596ee95d,,,BB6589,web,13768.27,INR,1475.17,idem_b5b3940f796f2b09,refunded,,2026-07-06T19:45:00+05:30,Trip postponed,2026-07-05T19:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_db5135e5,usr_e076a69d,trp_79c91f6b,,487297,mobile_app,57772.56,INR,6189.92,idem_1b215907410e7f35,confirmed,2026-06-04T12:02:00+05:30,,,2026-06-04T12:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_c581f114,usr_51294c66,trp_e427f350,,984338,web,773.90,AED,82.92,idem_fe44337e56421e99,pending,,,,2026-05-14T07:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_b9a4c5ea,usr_2e562f89,,,6F58D7,mobile_app,10236.39,INR,1096.76,idem_20bbd780073e622d,confirmed,2026-04-30T05:32:00+05:30,,,2026-04-30T05:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_f3ad560e,usr_357e579a,,,105D5E,web,22594.72,INR,2420.86,idem_f185f8185f73d03b,pending,,,,2026-06-09T15:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_0e1f3097,usr_58d2b52f,trp_f0bbd941,,572737,web,3015.06,AED,323.04,idem_077a4b8c8ac196be,confirmed,2026-06-19T11:17:00+05:30,,,2026-06-19T11:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_bdf780d6,usr_5b31e64c,trp_cdc63a8d,,5EE29A,call_centre,34154.72,INR,3659.43,idem_7a7b6d63b2079990,confirmed,2026-06-10T22:02:00+05:30,,,2026-06-10T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_e7f6c3e0,usr_76c235d5,,,50DF8A,mobile_app,33471.94,INR,3586.28,idem_2fc15ead13a95aea,cancelled,,2026-07-20T15:00:00+05:30,Trip postponed,2026-07-11T15:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_cfd8c958,usr_5de9da21,,,E44791,web,43438.24,CHF,4654.10,idem_f17422a55b073cba,confirmed,2026-07-29T12:32:00+05:30,,,2026-07-29T12:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_36abf540,usr_ddcb196c,trp_05fa9ee5,,58A2F6,web,3522318.81,IDR,377391.30,idem_f74ddc6fd48490ed,confirmed,2026-05-06T10:02:00+05:30,,,2026-05-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0c539381,usr_17bacb4e,trp_01716435,,87ECC2,web,106244.53,INR,11383.34,idem_2d8fbecc43ead1e2,failed,,,,2026-05-19T21:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_93e1eecb,usr_8ed02105,trp_b0a35602,,69DF2F,web,31926.59,INR,3420.71,idem_66bc880b9ab44ff4,pending,,,,2026-06-13T13:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_d16ecd0e,usr_525b1d3c,,,6EE6A1,web,7974.48,INR,854.41,idem_b79ef7b23629df34,confirmed,2026-06-17T05:02:00+05:30,,,2026-06-17T05:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_6598d4a9,usr_67de0711,trp_ce030396,,A8E72C,mobile_app,4804.41,JPY,514.76,idem_d00c92c11d9e16bd,confirmed,2026-07-24T23:17:00+05:30,,,2026-07-24T23:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_17398b7c,usr_0a31df91,,,B8F719,web,17470.59,INR,1871.85,idem_7423ff718a727079,cancelled,,2026-08-23T09:00:00+05:30,Found a better rate,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_2c4bc021,usr_7a9bb1ad,,,E12DAF,agent,35694.15,INR,3824.37,idem_d11e9eb71e604d47,confirmed,2026-05-05T05:17:00+05:30,,,2026-05-05T05:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_a6732c7b,usr_7f6d27fe,trp_9a841c7e,,7DAEC5,call_centre,9581.77,INR,1026.62,idem_ad08835c44afd3ff,confirmed,2026-04-24T08:47:00+05:30,,,2026-04-24T08:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_472a3299,usr_de5d9e34,trp_56eeb108,,510980,mobile_app,18993.28,INR,2034.99,idem_04e8ac960c2bd3f7,confirmed,2026-06-23T21:47:00+05:30,,,2026-06-23T21:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_ed881995,usr_6e3b5c10,trp_20b372f1,,1770F1,mobile_app,65068.06,INR,6971.58,idem_4aedfd0130b79aeb,partially_confirmed,2026-05-28T03:17:00+05:30,,,2026-05-28T03:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_a36c7dda,usr_3d92578a,trp_0e658b9d,,7BDE4E,mobile_app,16988.68,THB,1820.22,idem_e6b6608f35d1a42b,confirmed,2026-05-29T22:32:00+05:30,,,2026-05-29T22:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_c07065e6,usr_b021d103,trp_70ac83bf,,9100C6,web,51304.33,INR,5496.89,idem_7ce848c6f57da7a9,pending,,,,2026-06-14T14:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_31218e32,usr_25e8a118,trp_79d0c6ca,,AC9A40,partner,17412.06,INR,1865.58,idem_20cb0341e033ad7b,cancelled,,2026-08-22T19:15:00+05:30,Found a better rate,2026-08-09T19:15:00+05:30,2026-08-18T10:00:00+05:30
bkg_84fbe685,usr_e7b2dd09,trp_f61c2fce,,CFBCEB,mobile_app,10066.85,INR,1078.59,idem_6e8f5dac3a26e593,confirmed,2026-06-13T05:32:00+05:30,,,2026-06-13T05:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_1985a989,usr_c4b23b72,,,3A5ED6,web,46699.41,AED,5003.51,idem_7c55106e79c277f5,confirmed,2026-05-06T01:47:00+05:30,,,2026-05-06T01:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_d20353cf,usr_7796e5e8,,,BC8FA2,web,27952.10,INR,2994.87,idem_7e769a8eb473edb3,confirmed,2026-04-23T21:02:00+05:30,,,2026-04-23T21:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_f3994423,usr_74ed32ff,trp_8e052cdf,,8D9446,web,4731.61,INR,506.96,idem_7ecc5a9e85ee150e,confirmed,2026-07-30T11:02:00+05:30,,,2026-07-30T11:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_0d42277e,usr_0af476d1,,,402493,web,13127.86,INR,1406.56,idem_726abb068dd92989,failed,,,,2026-06-30T22:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_508e0ba8,usr_df582802,,,BD64D5,web,6580.36,AED,705.04,idem_dc13d70358b65f6a,cancelled,,2026-07-31T13:30:00+05:30,Plans changed,2026-07-16T13:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_cfbf1f0f,usr_de5d9e34,trp_56eeb108,,C55FD4,web,3833.94,INR,410.78,idem_18176420cef866a1,confirmed,2026-08-07T20:02:00+05:30,,,2026-08-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_02ea7b7b,usr_98a69060,trp_f9407f9b,,0502B1,web,7573.90,INR,811.49,idem_4627cd3a71992b15,confirmed,2026-06-08T18:32:00+05:30,,,2026-06-08T18:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_101b516c,usr_357e579a,trp_e5d6ad9d,,8E1436,web,63714.18,INR,6826.52,idem_536471795c9daacf,confirmed,2026-07-28T05:47:00+05:30,,,2026-07-28T05:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_39d5f6c2,usr_ce9ee3ae,trp_c403d6fa,,31F39B,web,20355.16,INR,2180.91,idem_cf9485c81654d005,cancelled,,2026-07-25T03:00:00+05:30,Plans changed,2026-07-06T03:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_7a8e61cc,usr_037c5821,trp_8804c5b5,,6A35AC,web,14477.01,INR,1551.11,idem_696fa21a4f29ca13,confirmed,2026-06-16T08:47:00+05:30,,,2026-06-16T08:45:00+05:30,2026-08-18T10:00:00+05:30
bkg_23510a3f,usr_fedbd227,trp_1dd09ed0,,EFE8B7,mobile_app,35237.82,INR,3775.48,idem_917bdac34c0f82b1,confirmed,2026-08-10T04:02:00+05:30,,,2026-08-10T04:00:00+05:30,2026-08-18T10:00:00+05:30
bkg_e6f3f2d9,usr_40edb5af,,,F2F67A,web,37920579.47,IDR,4062919.23,idem_9ce6db3712777129,confirmed,2026-04-20T06:32:00+05:30,,,2026-04-20T06:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_7b69da7e,usr_7576a6e0,trp_6a550f89,,950B5D,mobile_app,5258.44,INR,563.40,idem_a94d443f19f1a2ef,failed,,,,2026-05-30T02:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_0ea77cbd,usr_fd8f7b49,trp_6d961db4,,257988,mobile_app,64179.68,INR,6876.39,idem_d66480a827934ff2,confirmed,2026-08-16T16:32:00+05:30,,,2026-08-16T16:30:00+05:30,2026-08-18T10:00:00+05:30
bkg_d1a1cc62,usr_e21b6644,trp_76677b52,,89967C,web,33509.43,INR,3590.30,idem_ef3d2e72b21568dc,pending,,,,2026-07-11T09:15:00+05:30,2026-08-18T10:00:00+05:30
