availability_id,guide_id,for_date,is_available,slots_available,price_multiplier,updated_at
gav_3dbd273c,gid_164b1b9f,2026-09-08,1,2,1.1,2026-08-18T10:00:00+05:30
gav_3f6ee66b,gid_164b1b9f,2026-09-09,1,1,1.1,2026-08-18T10:00:00+05:30
gav_a3d1f767,gid_164b1b9f,2026-09-10,1,1,1.1,2026-08-18T10:00:00+05:30
gav_996d6284,gid_164b1b9f,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_e8f96acc,gid_164b1b9f,2026-09-12,1,2,1.25,2026-08-18T10:00:00+05:30
gav_672a1c16,gid_164b1b9f,2026-09-13,1,1,1.25,2026-08-18T10:00:00+05:30
gav_8754dee9,gid_164b1b9f,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_eca772f1,gid_164b1b9f,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_44708851,gid_164b1b9f,2026-09-16,1,1,1.1,2026-08-18T10:00:00+05:30
gav_9f5a57df,gid_164b1b9f,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_d4c23cfb,gid_164b1b9f,2026-09-18,1,2,1.1,2026-08-18T10:00:00+05:30
gav_969dd7dd,gid_164b1b9f,2026-09-19,1,2,1.25,2026-08-18T10:00:00+05:30
gav_ef322e10,gid_164b1b9f,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_2c63272a,gid_164b1b9f,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_3cab0e44,gid_164b1b9f,2026-09-22,0,0,1.1,2026-08-18T10:00:00+05:30
gav_c68b5fa0,gid_164b1b9f,2026-09-23,0,0,1,2026-08-18T10:00:00+05:30
gav_ade28d7c,gid_164b1b9f,2026-09-24,1,1,1.1,2026-08-18T10:00:00+05:30
gav_a707e44b,gid_164b1b9f,2026-09-25,0,0,1.1,2026-08-18T10:00:00+05:30
gav_35a556ca,gid_164b1b9f,2026-09-26,0,0,1.25,2026-08-18T10:00:00+05:30
gav_b653c421,gid_164b1b9f,2026-09-27,1,2,1.35,2026-08-18T10:00:00+05:30
gav_686312f2,gid_164b1b9f,2026-09-28,1,2,1.1,2026-08-18T10:00:00+05:30
gav_b28de29b,gid_164b1b9f,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
gav_bd76f1ff,gid_164b1b9f,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_723f2e2c,gid_6cc2b58b,2026-09-01,0,0,1,2026-08-18T10:00:00+05:30
gav_a004ed3a,gid_6cc2b58b,2026-09-02,1,2,1,2026-08-18T10:00:00+05:30
gav_f8434598,gid_6cc2b58b,2026-09-03,1,2,1,2026-08-18T10:00:00+05:30
gav_52ba1d97,gid_6cc2b58b,2026-09-04,0,0,1,2026-08-18T10:00:00+05:30
gav_bf372d77,gid_6cc2b58b,2026-09-05,1,1,1.35,2026-08-18T10:00:00+05:30
gav_dc992e2e,gid_6cc2b58b,2026-09-06,1,2,1.25,2026-08-18T10:00:00+05:30
gav_dfc415d6,gid_6cc2b58b,2026-09-07,1,1,1,2026-08-18T10:00:00+05:30
gav_cbc44da7,gid_6cc2b58b,2026-09-08,1,1,1.1,2026-08-18T10:00:00+05:30
gav_d0055cda,gid_6cc2b58b,2026-09-09,0,0,1,2026-08-18T10:00:00+05:30
gav_ecfb16fa,gid_6cc2b58b,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_045f4707,gid_6cc2b58b,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_2f17e225,gid_6cc2b58b,2026-09-12,0,0,1.35,2026-08-18T10:00:00+05:30
gav_40bd6039,gid_6cc2b58b,2026-09-13,1,1,1.35,2026-08-18T10:00:00+05:30
gav_85722fe6,gid_6cc2b58b,2026-09-14,1,1,1,2026-08-18T10:00:00+05:30
gav_9bc02647,gid_6cc2b58b,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_0ea51f67,gid_6cc2b58b,2026-09-16,1,1,1,2026-08-18T10:00:00+05:30
gav_a1b96762,gid_6cc2b58b,2026-09-17,1,1,1,2026-08-18T10:00:00+05:30
gav_ba1e8efb,gid_6cc2b58b,2026-09-18,1,1,1,2026-08-18T10:00:00+05:30
gav_89f184c0,gid_6cc2b58b,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_c07478da,gid_6cc2b58b,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_1f1b22cd,gid_6cc2b58b,2026-09-21,1,2,1,2026-08-18T10:00:00+05:30
gav_296db15e,gid_6cc2b58b,2026-09-22,0,0,1,2026-08-18T10:00:00+05:30
gav_7f2026f7,gid_6cc2b58b,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_65fb23d6,gid_6cc2b58b,2026-09-24,1,1,1.1,2026-08-18T10:00:00+05:30
gav_5a88b55e,gid_6cc2b58b,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_39f05e10,gid_6cc2b58b,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_db3bb2c2,gid_6cc2b58b,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_ff8e2ebc,gid_6cc2b58b,2026-09-28,1,1,1.1,2026-08-18T10:00:00+05:30
gav_f705f7ff,gid_6cc2b58b,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_47b1b11e,gid_6cc2b58b,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_42ecc19f,gid_573f689d,2026-09-01,1,1,1.1,2026-08-18T10:00:00+05:30
gav_7daa71aa,gid_573f689d,2026-09-02,0,0,1.1,2026-08-18T10:00:00+05:30
gav_6fef4950,gid_573f689d,2026-09-03,1,2,1.1,2026-08-18T10:00:00+05:30
gav_ee74bb4d,gid_573f689d,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_e71a5782,gid_573f689d,2026-09-05,1,1,1.35,2026-08-18T10:00:00+05:30
gav_8c1f0670,gid_573f689d,2026-09-06,0,0,1.35,2026-08-18T10:00:00+05:30
gav_26b253f1,gid_573f689d,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_0a556f37,gid_573f689d,2026-09-08,1,1,1,2026-08-18T10:00:00+05:30
gav_25b4b186,gid_573f689d,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_391afe75,gid_573f689d,2026-09-10,0,0,1.1,2026-08-18T10:00:00+05:30
gav_41a2d91f,gid_573f689d,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_ce2aa46c,gid_573f689d,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_97f7c7cc,gid_573f689d,2026-09-13,1,2,1.35,2026-08-18T10:00:00+05:30
gav_a4be65af,gid_573f689d,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_9879e4eb,gid_573f689d,2026-09-15,1,1,1.1,2026-08-18T10:00:00+05:30
gav_089769c9,gid_573f689d,2026-09-16,1,1,1.1,2026-08-18T10:00:00+05:30
gav_7a5abc32,gid_573f689d,2026-09-17,1,1,1,2026-08-18T10:00:00+05:30
gav_379c1811,gid_573f689d,2026-09-18,1,1,1.1,2026-08-18T10:00:00+05:30
gav_6470ec45,gid_573f689d,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_f8e51d81,gid_573f689d,2026-09-20,1,2,1.25,2026-08-18T10:00:00+05:30
gav_18e947c0,gid_573f689d,2026-09-21,0,0,1,2026-08-18T10:00:00+05:30
gav_6eb7a845,gid_573f689d,2026-09-22,1,2,1,2026-08-18T10:00:00+05:30
gav_073a839b,gid_573f689d,2026-09-23,1,2,1.1,2026-08-18T10:00:00+05:30
gav_35f86497,gid_573f689d,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_3d01553e,gid_573f689d,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_be765569,gid_573f689d,2026-09-26,1,1,1.35,2026-08-18T10:00:00+05:30
gav_f7289b66,gid_573f689d,2026-09-27,1,2,1.35,2026-08-18T10:00:00+05:30
gav_3e01bb94,gid_573f689d,2026-09-28,1,2,1.1,2026-08-18T10:00:00+05:30
gav_07494e35,gid_573f689d,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
gav_d2281f81,gid_573f689d,2026-09-30,1,1,1.1,2026-08-18T10:00:00+05:30
gav_0b3aeb87,gid_e1da0920,2026-09-01,1,2,1,2026-08-18T10:00:00+05:30
gav_32f2a430,gid_e1da0920,2026-09-02,0,0,1,2026-08-18T10:00:00+05:30
gav_407a0e1e,gid_e1da0920,2026-09-03,1,2,1,2026-08-18T10:00:00+05:30
gav_81ce0f6b,gid_e1da0920,2026-09-04,1,2,1.1,2026-08-18T10:00:00+05:30
gav_785a7a07,gid_e1da0920,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_03374f23,gid_e1da0920,2026-09-06,1,1,1.35,2026-08-18T10:00:00+05:30
gav_cc27ee0a,gid_e1da0920,2026-09-07,0,0,1.1,2026-08-18T10:00:00+05:30
gav_e5f49248,gid_e1da0920,2026-09-08,1,1,1.1,2026-08-18T10:00:00+05:30
gav_3a40ce24,gid_e1da0920,2026-09-09,0,0,1.1,2026-08-18T10:00:00+05:30
gav_b6e9a99e,gid_e1da0920,2026-09-10,0,0,1,2026-08-18T10:00:00+05:30
gav_7fdd8a83,gid_e1da0920,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_434cd850,gid_e1da0920,2026-09-12,0,0,1.35,2026-08-18T10:00:00+05:30
gav_c263e22c,gid_e1da0920,2026-09-13,0,0,1.25,2026-08-18T10:00:00+05:30
gav_f0a65546,gid_e1da0920,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_b2a45eb6,gid_e1da0920,2026-09-15,0,0,1,2026-08-18T10:00:00+05:30
gav_16e4380b,gid_e1da0920,2026-09-16,1,2,1,2026-08-18T10:00:00+05:30
gav_30ab78ce,gid_e1da0920,2026-09-17,1,1,1,2026-08-18T10:00:00+05:30
gav_0fdef5ac,gid_e1da0920,2026-09-18,1,1,1,2026-08-18T10:00:00+05:30
gav_93bed00a,gid_e1da0920,2026-09-19,1,2,1.25,2026-08-18T10:00:00+05:30
gav_8fa8e8e5,gid_e1da0920,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_ff20308a,gid_e1da0920,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_ca44ced8,gid_e1da0920,2026-09-22,1,1,1.1,2026-08-18T10:00:00+05:30
gav_86748fc5,gid_e1da0920,2026-09-23,1,2,1,2026-08-18T10:00:00+05:30
gav_742c2e7d,gid_e1da0920,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_8464b911,gid_e1da0920,2026-09-25,1,1,1.1,2026-08-18T10:00:00+05:30
gav_49d1b149,gid_e1da0920,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_d119f2dc,gid_e1da0920,2026-09-27,1,1,1.35,2026-08-18T10:00:00+05:30
gav_48e8a6d4,gid_e1da0920,2026-09-28,0,0,1.1,2026-08-18T10:00:00+05:30
gav_f24cc0c4,gid_e1da0920,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_ef6339c3,gid_e1da0920,2026-09-30,1,1,1.1,2026-08-18T10:00:00+05:30
gav_9df484bc,gid_35e07e9c,2026-09-01,1,1,1.1,2026-08-18T10:00:00+05:30
gav_e29ff26a,gid_35e07e9c,2026-09-02,1,1,1.1,2026-08-18T10:00:00+05:30
gav_f074f066,gid_35e07e9c,2026-09-03,1,2,1,2026-08-18T10:00:00+05:30
gav_36713465,gid_35e07e9c,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_7f99addd,gid_35e07e9c,2026-09-05,0,0,1.35,2026-08-18T10:00:00+05:30
gav_1daaaae7,gid_35e07e9c,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
gav_92b371b9,gid_35e07e9c,2026-09-07,1,1,1,2026-08-18T10:00:00+05:30
gav_a2850053,gid_35e07e9c,2026-09-08,0,0,1,2026-08-18T10:00:00+05:30
gav_d6915f4f,gid_35e07e9c,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_3d5b23f0,gid_35e07e9c,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_a6030059,gid_35e07e9c,2026-09-11,0,0,1,2026-08-18T10:00:00+05:30
gav_0eceb7a9,gid_35e07e9c,2026-09-12,1,1,1.25,2026-08-18T10:00:00+05:30
gav_a618cf37,gid_35e07e9c,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_551021cb,gid_35e07e9c,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_81e0d20d,gid_35e07e9c,2026-09-15,1,1,1,2026-08-18T10:00:00+05:30
gav_e0dda444,gid_35e07e9c,2026-09-16,1,2,1.1,2026-08-18T10:00:00+05:30
gav_70b58162,gid_35e07e9c,2026-09-17,0,0,1.1,2026-08-18T10:00:00+05:30
gav_9fddbde1,gid_35e07e9c,2026-09-18,0,0,1.1,2026-08-18T10:00:00+05:30
gav_69f9953d,gid_35e07e9c,2026-09-19,0,0,1.25,2026-08-18T10:00:00+05:30
gav_eabace40,gid_35e07e9c,2026-09-20,0,0,1.25,2026-08-18T10:00:00+05:30
gav_093498a9,gid_35e07e9c,2026-09-21,0,0,1,2026-08-18T10:00:00+05:30
gav_1aa17797,gid_35e07e9c,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_e8a70015,gid_35e07e9c,2026-09-23,0,0,1.1,2026-08-18T10:00:00+05:30
gav_2300f8e4,gid_35e07e9c,2026-09-24,1,1,1,2026-08-18T10:00:00+05:30
gav_a0802291,gid_35e07e9c,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_b503058e,gid_35e07e9c,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_4fc44cd2,gid_35e07e9c,2026-09-27,1,2,1.25,2026-08-18T10:00:00+05:30
gav_1c644c3b,gid_35e07e9c,2026-09-28,0,0,1,2026-08-18T10:00:00+05:30
gav_89036afb,gid_35e07e9c,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
gav_4acd7347,gid_35e07e9c,2026-09-30,1,1,1.1,2026-08-18T10:00:00+05:30
gav_48b82609,gid_76c1d795,2026-09-01,1,2,1.1,2026-08-18T10:00:00+05:30
gav_987a6e1a,gid_76c1d795,2026-09-02,1,2,1.1,2026-08-18T10:00:00+05:30
gav_dda4e25a,gid_76c1d795,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_779312ff,gid_76c1d795,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_3c49a2be,gid_76c1d795,2026-09-05,1,1,1.35,2026-08-18T10:00:00+05:30
gav_5ff6805e,gid_76c1d795,2026-09-06,1,2,1.25,2026-08-18T10:00:00+05:30
gav_17cbb364,gid_76c1d795,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_6bcd8257,gid_76c1d795,2026-09-08,0,0,1.1,2026-08-18T10:00:00+05:30
gav_29370aaa,gid_76c1d795,2026-09-09,0,0,1.1,2026-08-18T10:00:00+05:30
gav_68296975,gid_76c1d795,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_62f6bd62,gid_76c1d795,2026-09-11,1,1,1,2026-08-18T10:00:00+05:30
gav_9e41e574,gid_76c1d795,2026-09-12,1,1,1.35,2026-08-18T10:00:00+05:30
gav_c8826afa,gid_76c1d795,2026-09-13,1,2,1.25,2026-08-18T10:00:00+05:30
gav_b1436b85,gid_76c1d795,2026-09-14,1,1,1.1,2026-08-18T10:00:00+05:30
gav_297076bc,gid_76c1d795,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_ec7ae731,gid_76c1d795,2026-09-16,1,1,1,2026-08-18T10:00:00+05:30
gav_c3d4838a,gid_76c1d795,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_6600cd62,gid_76c1d795,2026-09-18,1,1,1.1,2026-08-18T10:00:00+05:30
gav_6375c768,gid_76c1d795,2026-09-19,0,0,1.25,2026-08-18T10:00:00+05:30
gav_99f5f9a9,gid_76c1d795,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_480041db,gid_76c1d795,2026-09-21,0,0,1,2026-08-18T10:00:00+05:30
gav_1a9b556c,gid_76c1d795,2026-09-22,0,0,1,2026-08-18T10:00:00+05:30
gav_4dca5a8b,gid_76c1d795,2026-09-23,1,1,1.1,2026-08-18T10:00:00+05:30
gav_87b0a9ec,gid_76c1d795,2026-09-24,1,2,1,2026-08-18T10:00:00+05:30
gav_e53b0593,gid_76c1d795,2026-09-25,1,1,1,2026-08-18T10:00:00+05:30
gav_d0f540ee,gid_76c1d795,2026-09-26,1,1,1.35,2026-08-18T10:00:00+05:30
gav_e2388c0b,gid_76c1d795,2026-09-27,1,1,1.35,2026-08-18T10:00:00+05:30
gav_0c1d3f55,gid_76c1d795,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_11c3121b,gid_76c1d795,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_0eeebd8a,gid_76c1d795,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_71f74559,gid_2d936e8d,2026-09-01,0,0,1.1,2026-08-18T10:00:00+05:30
gav_0ee040dd,gid_2d936e8d,2026-09-02,1,2,1.1,2026-08-18T10:00:00+05:30
gav_57bb8544,gid_2d936e8d,2026-09-03,1,1,1.1,2026-08-18T10:00:00+05:30
gav_fddc619b,gid_2d936e8d,2026-09-04,1,1,1,2026-08-18T10:00:00+05:30
gav_76548dcf,gid_2d936e8d,2026-09-05,1,2,1.35,2026-08-18T10:00:00+05:30
gav_3cf0e6fb,gid_2d936e8d,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
gav_7e329b29,gid_2d936e8d,2026-09-07,1,2,1.1,2026-08-18T10:00:00+05:30
gav_48ab5656,gid_2d936e8d,2026-09-08,0,0,1.1,2026-08-18T10:00:00+05:30
gav_6ba98059,gid_2d936e8d,2026-09-09,1,1,1,2026-08-18T10:00:00+05:30
gav_ef3e2a15,gid_2d936e8d,2026-09-10,0,0,1.1,2026-08-18T10:00:00+05:30
gav_7f732c56,gid_2d936e8d,2026-09-11,1,2,1,2026-08-18T10:00:00+05:30
gav_2a3d5267,gid_2d936e8d,2026-09-12,1,2,1.35,2026-08-18T10:00:00+05:30
gav_badb73bb,gid_2d936e8d,2026-09-13,1,2,1.35,2026-08-18T10:00:00+05:30
gav_14cf8d8f,gid_2d936e8d,2026-09-14,0,0,1,2026-08-18T10:00:00+05:30
gav_b785c007,gid_2d936e8d,2026-09-15,1,2,1,2026-08-18T10:00:00+05:30
gav_d38e59db,gid_2d936e8d,2026-09-16,1,2,1.1,2026-08-18T10:00:00+05:30
gav_98e3171a,gid_2d936e8d,2026-09-17,1,2,1,2026-08-18T10:00:00+05:30
gav_8e799e32,gid_2d936e8d,2026-09-18,1,2,1.1,2026-08-18T10:00:00+05:30
gav_0296f907,gid_2d936e8d,2026-09-19,0,0,1.35,2026-08-18T10:00:00+05:30
gav_0f4e88aa,gid_2d936e8d,2026-09-20,0,0,1.35,2026-08-18T10:00:00+05:30
gav_7d3aa379,gid_2d936e8d,2026-09-21,0,0,1,2026-08-18T10:00:00+05:30
gav_ff0daf8d,gid_2d936e8d,2026-09-22,0,0,1,2026-08-18T10:00:00+05:30
gav_f867caad,gid_2d936e8d,2026-09-23,1,1,1,2026-08-18T10:00:00+05:30
gav_f6c73f90,gid_2d936e8d,2026-09-24,0,0,1,2026-08-18T10:00:00+05:30
gav_f981b10a,gid_2d936e8d,2026-09-25,1,2,1,2026-08-18T10:00:00+05:30
gav_0200aac4,gid_2d936e8d,2026-09-26,1,1,1.25,2026-08-18T10:00:00+05:30
gav_4baaa89a,gid_2d936e8d,2026-09-27,1,1,1.25,2026-08-18T10:00:00+05:30
gav_66ab5e40,gid_2d936e8d,2026-09-28,1,1,1,2026-08-18T10:00:00+05:30
gav_f1a31d7d,gid_2d936e8d,2026-09-29,1,1,1,2026-08-18T10:00:00+05:30
gav_1d7649c7,gid_2d936e8d,2026-09-30,1,2,1.1,2026-08-18T10:00:00+05:30
gav_087d91af,gid_e0bb34c2,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_602f5673,gid_e0bb34c2,2026-09-02,1,1,1.1,2026-08-18T10:00:00+05:30
gav_3290dcc6,gid_e0bb34c2,2026-09-03,0,0,1.1,2026-08-18T10:00:00+05:30
gav_ba69bb71,gid_e0bb34c2,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_79d1f17d,gid_e0bb34c2,2026-09-05,0,0,1.25,2026-08-18T10:00:00+05:30
gav_29b87fc3,gid_e0bb34c2,2026-09-06,1,1,1.35,2026-08-18T10:00:00+05:30
gav_30c4d852,gid_e0bb34c2,2026-09-07,1,2,1.1,2026-08-18T10:00:00+05:30
gav_8d00dfee,gid_e0bb34c2,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_4febf346,gid_e0bb34c2,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_4cf33412,gid_e0bb34c2,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_f16a5f8e,gid_e0bb34c2,2026-09-11,0,0,1.1,2026-08-18T10:00:00+05:30
gav_f7f45283,gid_e0bb34c2,2026-09-12,1,2,1.25,2026-08-18T10:00:00+05:30
gav_a69ba486,gid_e0bb34c2,2026-09-13,0,0,1.25,2026-08-18T10:00:00+05:30
gav_7854c3e5,gid_e0bb34c2,2026-09-14,1,1,1.1,2026-08-18T10:00:00+05:30
gav_9758caec,gid_e0bb34c2,2026-09-15,1,1,1.1,2026-08-18T10:00:00+05:30
gav_fd72bdde,gid_e0bb34c2,2026-09-16,1,1,1,2026-08-18T10:00:00+05:30
gav_ac0ace1d,gid_e0bb34c2,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_df79a17a,gid_e0bb34c2,2026-09-18,0,0,1.1,2026-08-18T10:00:00+05:30
gav_e5ecc83f,gid_e0bb34c2,2026-09-19,0,0,1.35,2026-08-18T10:00:00+05:30
gav_f5dad447,gid_e0bb34c2,2026-09-20,1,2,1.25,2026-08-18T10:00:00+05:30
gav_4f87b238,gid_e0bb34c2,2026-09-21,1,1,1.1,2026-08-18T10:00:00+05:30
gav_c417545d,gid_e0bb34c2,2026-09-22,1,1,1.1,2026-08-18T10:00:00+05:30
gav_0a9e118b,gid_e0bb34c2,2026-09-23,1,2,1,2026-08-18T10:00:00+05:30
gav_9a9c055c,gid_e0bb34c2,2026-09-24,1,1,1,2026-08-18T10:00:00+05:30
gav_0e5a3450,gid_e0bb34c2,2026-09-25,0,0,1,2026-08-18T10:00:00+05:30
gav_0dc092ab,gid_e0bb34c2,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_817e4d42,gid_e0bb34c2,2026-09-27,1,2,1.35,2026-08-18T10:00:00+05:30
gav_2e5fd925,gid_e0bb34c2,2026-09-28,1,2,1,2026-08-18T10:00:00+05:30
gav_24b9c2f0,gid_e0bb34c2,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_8297c3c6,gid_e0bb34c2,2026-09-30,1,1,1,2026-08-18T10:00:00+05:30
gav_a859f7d7,gid_37cb9a34,2026-09-01,1,1,1,2026-08-18T10:00:00+05:30
gav_cc7a627a,gid_37cb9a34,2026-09-02,1,1,1.1,2026-08-18T10:00:00+05:30
gav_20b363fd,gid_37cb9a34,2026-09-03,1,1,1,2026-08-18T10:00:00+05:30
gav_62b29663,gid_37cb9a34,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_937a3f11,gid_37cb9a34,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_e5b68823,gid_37cb9a34,2026-09-06,1,1,1.25,2026-08-18T10:00:00+05:30
gav_f880ce1f,gid_37cb9a34,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_d394a21b,gid_37cb9a34,2026-09-08,1,2,1,2026-08-18T10:00:00+05:30
gav_aa30c60a,gid_37cb9a34,2026-09-09,1,1,1,2026-08-18T10:00:00+05:30
gav_91e807a4,gid_37cb9a34,2026-09-10,1,1,1,2026-08-18T10:00:00+05:30
gav_74e6adb7,gid_37cb9a34,2026-09-11,1,2,1.1,2026-08-18T10:00:00+05:30
gav_553de193,gid_37cb9a34,2026-09-12,1,1,1.25,2026-08-18T10:00:00+05:30
gav_053da5ce,gid_37cb9a34,2026-09-13,1,1,1.25,2026-08-18T10:00:00+05:30
gav_1f922e7f,gid_37cb9a34,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
gav_35f5d644,gid_37cb9a34,2026-09-15,0,0,1,2026-08-18T10:00:00+05:30
gav_0f8d8302,gid_37cb9a34,2026-09-16,0,0,1,2026-08-18T10:00:00+05:30
gav_3dc74b2c,gid_37cb9a34,2026-09-17,0,0,1,2026-08-18T10:00:00+05:30
gav_3f67093f,gid_37cb9a34,2026-09-18,1,1,1,2026-08-18T10:00:00+05:30
gav_6544c3ee,gid_37cb9a34,2026-09-19,1,2,1.35,2026-08-18T10:00:00+05:30
gav_043eb5bb,gid_37cb9a34,2026-09-20,1,1,1.25,2026-08-18T10:00:00+05:30
gav_dfcf7488,gid_37cb9a34,2026-09-21,1,1,1,2026-08-18T10:00:00+05:30
gav_a2f5c337,gid_37cb9a34,2026-09-22,1,1,1,2026-08-18T10:00:00+05:30
gav_a19a31b6,gid_37cb9a34,2026-09-23,1,2,1,2026-08-18T10:00:00+05:30
gav_a7a6dfe2,gid_37cb9a34,2026-09-24,1,1,1.1,2026-08-18T10:00:00+05:30
gav_8c0b5c79,gid_37cb9a34,2026-09-25,0,0,1.1,2026-08-18T10:00:00+05:30
gav_c315b888,gid_37cb9a34,2026-09-26,1,2,1.25,2026-08-18T10:00:00+05:30
gav_ba53acd7,gid_37cb9a34,2026-09-27,0,0,1.25,2026-08-18T10:00:00+05:30
gav_417d6982,gid_37cb9a34,2026-09-28,0,0,1.1,2026-08-18T10:00:00+05:30
gav_c8884c67,gid_37cb9a34,2026-09-29,1,2,1,2026-08-18T10:00:00+05:30
gav_cb3adafd,gid_37cb9a34,2026-09-30,0,0,1,2026-08-18T10:00:00+05:30
gav_8e37ad24,gid_1fdccfdf,2026-09-01,0,0,1,2026-08-18T10:00:00+05:30
gav_3fe3170f,gid_1fdccfdf,2026-09-02,1,1,1,2026-08-18T10:00:00+05:30
gav_0a1f69ca,gid_1fdccfdf,2026-09-03,1,2,1,2026-08-18T10:00:00+05:30
gav_a1681239,gid_1fdccfdf,2026-09-04,1,2,1,2026-08-18T10:00:00+05:30
gav_2f4e9712,gid_1fdccfdf,2026-09-05,1,1,1.25,2026-08-18T10:00:00+05:30
gav_28a7b200,gid_1fdccfdf,2026-09-06,0,0,1.25,2026-08-18T10:00:00+05:30
gav_ac5ae498,gid_1fdccfdf,2026-09-07,0,0,1,2026-08-18T10:00:00+05:30
gav_fe9efa62,gid_1fdccfdf,2026-09-08,0,0,1,2026-08-18T10:00:00+05:30
gav_0fee9eb1,gid_1fdccfdf,2026-09-09,1,2,1,2026-08-18T10:00:00+05:30
gav_6e36d03b,gid_1fdccfdf,2026-09-10,1,2,1,2026-08-18T10:00:00+05:30
gav_ae7a0693,gid_1fdccfdf,2026-09-11,0,0,1,2026-08-18T10:00:00+05:30
gav_84f6f723,gid_1fdccfdf,2026-09-12,1,2,1.25,2026-08-18T10:00:00+05:30
gav_6e632a2e,gid_1fdccfdf,2026-09-13,0,0,1.35,2026-08-18T10:00:00+05:30
gav_51667e6c,gid_1fdccfdf,2026-09-14,1,2,1,2026-08-18T10:00:00+05:30
