itinerary_id,trip_id,name,version,is_active,generated_by,total_cost,currency,total_duration_minutes,total_carbon_kg,optimizer_weights,status,created_at,updated_at
itn_da43465b,trp_1094fbf4,Kyoto plan v1,1,1,agent,28928.00,INR,1410,13.7,,active,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f01de7bf,trp_831241e0,Aurangabad plan v1,1,0,agent,23350.00,INR,945,11.3,,active,2026-05-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b515e90e,trp_831241e0,Aurangabad plan v2,2,0,optimizer,25750.00,INR,1785,13.7,,active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c3f03f62,trp_831241e0,Aurangabad plan v3,3,1,user,25300.00,INR,1245,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_80c49e97,trp_a9d6d238,Pokhara plan v1,1,1,optimizer,21600.00,INR,1380,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ae0a18ff,trp_ab6c0ec2,Shimla plan v1,1,1,user,16000.00,INR,1170,12.5,,active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_bbb72526,trp_e8bed4a6,Visakhapatnam plan v1,1,1,ai_planner,28950.00,INR,1095,12.5,,active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6bef4a07,trp_a7356ab0,Jodhpur plan v1,1,1,user,13050.00,INR,1380,13.7,,active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8546b818,trp_fe3977e6,Aurangabad plan v1,1,0,optimizer,32400.00,JPY,1770,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5bb2ed7c,trp_fe3977e6,Aurangabad plan v2,2,0,ai_planner,26600.00,JPY,1170,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_447fd24c,trp_fe3977e6,Aurangabad plan v3,3,1,optimizer,32150.00,JPY,1620,11.3,,active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0032fc16,trp_23669283,Pondicherry plan v1,1,1,ai_planner,11850.00,INR,765,10.1,,active,2026-05-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c3a1b8b9,trp_7aed1147,Madurai plan v1,1,1,ai_planner,20300.00,INR,1185,11.3,,active,2026-05-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e02c855f,trp_be19b00c,Puri plan v1,1,1,ai_planner,14450.00,INR,705,6.5,,active,2026-04-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6437b811,trp_093fb740,Jaipur plan v1,1,1,agent,5150.00,INR,375,5.3,,active,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a2e795e4,trp_534769b0,Aurangabad plan v1,1,1,ai_planner,16500.00,INR,930,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3d12ed87,trp_6c80cfa7,Nainital plan v1,1,1,optimizer,21250.00,INR,1155,13.7,,active,2026-04-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2de94997,trp_26392ac8,Abu Dhabi plan v1,1,1,optimizer,5127.90,INR,585,6.5,,active,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b99d5a9b,trp_1a355cfe,Male plan v1,1,1,optimizer,5296.00,INR,480,5.3,,active,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_cfbf796c,trp_9f0fac81,Kathmandu plan v1,1,1,user,68365.00,LKR,1170,13.7,,active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_cbbdb701,trp_c5887464,Colombo plan v1,1,1,optimizer,50692.50,INR,1650,13.7,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_42158737,trp_a06a57e3,Shillong plan v1,1,1,user,11400.00,INR,690,8.9,,active,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e186eccf,trp_67af61b6,Gangtok plan v1,1,1,optimizer,8350.00,INR,825,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fb232e5f,trp_7f99f942,Nainital plan v1,1,1,optimizer,29100.00,INR,1275,13.7,,active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5fa1cfee,trp_5b0721fc,Male plan v1,1,0,agent,5194.25,INR,675,6.5,,active,2026-06-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3d6b3431,trp_5b0721fc,Male plan v2,2,1,optimizer,5925.00,INR,465,5.3,,active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1294cfd1,trp_bb5e3651,Thimphu plan v1,1,1,user,22300.00,INR,1035,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_18276961,trp_388e9bd8,Thimphu plan v1,1,0,ai_planner,17650.00,INR,855,11.3,,active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_66922ac0,trp_388e9bd8,Thimphu plan v2,2,1,optimizer,16200.00,INR,915,12.5,,active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c9bf779b,trp_4b2dcdb7,Darjeeling plan v1,1,0,ai_planner,23050.00,INR,1650,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_571baa7f,trp_4b2dcdb7,Darjeeling plan v2,2,0,user,16950.00,INR,630,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ad5aaeb1,trp_4b2dcdb7,Darjeeling plan v3,3,1,optimizer,21750.00,INR,930,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9a98677c,trp_034ee3ea,Kuala Lumpur plan v1,1,0,ai_planner,228.23,INR,390,6,,active,2026-04-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8e88b3a4,trp_034ee3ea,Kuala Lumpur plan v2,2,1,agent,5093.97,INR,465,5.3,,active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4fd8ae20,trp_7fa3c6c3,Singapore plan v1,1,0,agent,10017.70,INR,705,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_58a87147,trp_7fa3c6c3,Singapore plan v2,2,0,user,10026.56,INR,960,12.5,,active,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6fbd0a6f,trp_7fa3c6c3,Singapore plan v3,3,1,ai_planner,10092.57,INR,1140,11.3,,active,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1e911a38,trp_026533d5,Abu Dhabi plan v1,1,1,agent,35855.03,LKR,1980,13.7,,active,2026-05-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8846e0f6,trp_994c9a51,Guwahati plan v1,1,1,ai_planner,43150.00,LKR,1080,12.5,,active,2026-06-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_85469993,trp_520c7693,Ahmedabad plan v1,1,1,optimizer,21100.00,INR,765,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_96e7292c,trp_60a62e81,Ooty plan v1,1,1,agent,7500.00,INR,225,5.3,,active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b658c521,trp_6fb32210,Hampi plan v1,1,1,agent,14550.00,INR,915,12.5,,active,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7642b7d2,trp_8e5f0010,Bengaluru plan v1,1,1,ai_planner,18100.00,INR,1125,12.5,,active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f54d8750,trp_1898ff3a,Pokhara plan v1,1,0,ai_planner,22400.00,INR,1260,12.5,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_35ca14e8,trp_1898ff3a,Pokhara plan v2,2,0,agent,21200.00,INR,1110,12.5,,active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_59fccaad,trp_1898ff3a,Pokhara plan v3,3,1,agent,19120.00,INR,1530,12.5,,active,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8b965241,trp_af330315,Kolkata plan v1,1,1,agent,15850.00,INR,1365,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c81ac35b,trp_e1f3d0e8,Doha plan v1,1,0,agent,376.07,CHF,1410,12.5,,active,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e4b11ba1,trp_e1f3d0e8,Doha plan v2,2,0,user,301.78,CHF,1425,12.5,,active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d254bc79,trp_e1f3d0e8,Doha plan v3,3,1,agent,470.02,CHF,1230,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_16a5980a,trp_b0a35602,Alleppey plan v1,1,0,agent,5300.00,INR,540,5.3,,active,2026-04-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5bd1f573,trp_b0a35602,Alleppey plan v2,2,1,user,8450.00,INR,660,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b652a33b,trp_d5b99837,Madurai plan v1,1,1,ai_planner,21350.00,INR,840,11.3,,active,2026-05-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7cd4dd07,trp_8c33db0b,Colombo plan v1,1,1,optimizer,24245.00,INR,1095,12.5,,active,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_bae37018,trp_fbce8226,Lucknow plan v1,1,0,user,13100.00,INR,1110,12.5,,active,2026-06-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_454eb563,trp_fbce8226,Lucknow plan v2,2,1,optimizer,13050.00,INR,1155,13.7,,active,2026-06-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1f01d063,trp_79045015,Bangkok plan v1,1,0,user,19920.75,INR,915,11.3,,active,2026-05-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3940162c,trp_79045015,Bangkok plan v2,2,1,ai_planner,2420.75,INR,1170,12,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_dcc16acf,trp_f9ef6a50,Hyderabad plan v1,1,0,ai_planner,19200.00,INR,1230,8.9,,active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d9d5a3c4,trp_f9ef6a50,Hyderabad plan v2,2,1,agent,18150.00,INR,1515,13.7,,active,2026-05-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_463dde99,trp_a396cd51,Thiruvananthapuram plan v1,1,1,agent,21550.00,INR,1260,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f835c40e,trp_5df54ac3,Jaisalmer plan v1,1,1,optimizer,17500.00,NPR,1365,11.3,,active,2026-04-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f223dc5d,trp_194fb6db,Kuala Lumpur plan v1,1,0,user,20343.67,INR,1140,11.3,,active,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f7530f01,trp_194fb6db,Kuala Lumpur plan v2,2,1,optimizer,20311.47,INR,1065,13.7,,active,2026-06-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7fa58fb1,trp_5ac61fd8,Hyderabad plan v1,1,1,user,17900.00,INR,1380,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0090585f,trp_372d222b,Bangkok plan v1,1,1,ai_planner,6073.55,INR,390,5.3,,active,2026-05-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d6db089f,trp_536f04bd,Amritsar plan v1,1,1,user,27850.00,INR,1125,13.7,,active,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_de6ea0d5,trp_bacdeb91,Srinagar plan v1,1,1,ai_planner,19800.00,INR,1185,13.7,,active,2026-06-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_97ede86b,trp_27e50a35,Agra plan v1,1,1,ai_planner,27650.00,INR,1680,13.7,,active,2026-05-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_36327e60,trp_479e8ab9,Bali plan v1,1,1,ai_planner,614250.00,INR,1245,13.2,,active,2026-06-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8510d4c4,trp_73b4e062,Ahmedabad plan v1,1,1,ai_planner,21250.00,INR,930,11.3,,active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_74687382,trp_cab2311d,Kuala Lumpur plan v1,1,1,ai_planner,7545.65,INR,1035,8.9,,active,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_50ec69af,trp_d275f261,Hampi plan v1,1,1,ai_planner,9550.00,JPY,345,4.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0b81e243,trp_1904a63d,Madurai plan v1,1,1,optimizer,18100.00,INR,1515,12.5,,active,2026-05-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6dc9eb1f,trp_f6f16cbd,Leh plan v1,1,1,ai_planner,18950.00,INR,1215,11.3,,active,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_492b65ee,trp_9fcf6ecc,Shillong plan v1,1,1,user,18200.00,INR,870,10.1,,active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c8f7c91d,trp_550c7b3b,Pondicherry plan v1,1,1,optimizer,19450.00,INR,1245,12.5,,active,2026-04-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6a7ea71a,trp_04666cc6,Thimphu plan v1,1,0,optimizer,23800.00,INR,1065,12.5,,active,2026-05-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_89ca63c4,trp_04666cc6,Thimphu plan v2,2,0,user,26550.00,INR,945,13.7,,active,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3b6e95fc,trp_04666cc6,Thimphu plan v3,3,1,user,26350.00,INR,1050,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_59b84d07,trp_4360e4bd,Alleppey plan v1,1,0,ai_planner,7750.00,INR,585,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0a0b92ff,trp_4360e4bd,Alleppey plan v2,2,1,agent,6250.00,INR,480,5.3,,active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a5487320,trp_510db93a,Pokhara plan v1,1,1,ai_planner,10920.00,INR,510,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ebe1af54,trp_0e7cf08e,Kandy plan v1,1,1,optimizer,6035.00,INR,720,10.8,,active,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6e687d59,trp_9d4a5a9e,Thimphu plan v1,1,0,ai_planner,10200.00,INR,510,7.7,,active,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0a2bf127,trp_9d4a5a9e,Thimphu plan v2,2,0,user,13400.00,INR,855,10.1,,active,2026-05-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_512f146c,trp_9d4a5a9e,Thimphu plan v3,3,1,agent,13650.00,INR,690,10.1,,active,2026-05-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e7e080e5,trp_1b3de2ea,Jodhpur plan v1,1,0,user,7950.00,INR,930,10.1,,active,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9360706d,trp_1b3de2ea,Jodhpur plan v2,2,1,agent,6700.00,INR,795,7.2,,active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3a19a4a2,trp_13a7ffcc,Mumbai plan v1,1,0,user,13950.00,INR,960,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8e6a7fe0,trp_13a7ffcc,Mumbai plan v2,2,0,agent,18650.00,INR,1635,12.5,,active,2026-05-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_eccd4e62,trp_13a7ffcc,Mumbai plan v3,3,1,agent,18800.00,INR,1485,12.5,,active,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_bbae8026,trp_26590ab5,Gokarna plan v1,1,0,ai_planner,22450.00,INR,1470,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6c3d542f,trp_26590ab5,Gokarna plan v2,2,0,ai_planner,21650.00,INR,810,7.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0ca874e7,trp_26590ab5,Gokarna plan v3,3,1,ai_planner,23800.00,INR,1020,11.3,,active,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ecea9ae1,trp_42c7ee54,Hyderabad plan v1,1,1,ai_planner,21450.00,INR,1245,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b8757e52,trp_ab7c6472,Mumbai plan v1,1,0,agent,26550.00,NPR,1560,12.5,,active,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_903c84d2,trp_ab7c6472,Mumbai plan v2,2,0,optimizer,23950.00,NPR,1320,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_bb8ca529,trp_ab7c6472,Mumbai plan v3,3,1,optimizer,23900.00,NPR,1365,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_35492b22,trp_c60c3b5a,Munnar plan v1,1,1,agent,16700.00,INR,1260,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_99102388,trp_35d620ca,Gokarna plan v1,1,1,optimizer,2622.00,SGD,1350,12.5,,active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c8be5c25,trp_0c86284d,Doha plan v1,1,0,agent,20290.62,INR,900,10.1,,active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_34806800,trp_0c86284d,Doha plan v2,2,1,optimizer,20216.32,INR,1335,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_de3a268c,trp_79423633,Lucknow plan v1,1,1,agent,8900.00,INR,765,8.9,,active,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4d5a2d7b,trp_c523a05c,Pondicherry plan v1,1,0,ai_planner,16400.00,INR,1005,10.1,,active,2026-07-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5036ce86,trp_c523a05c,Pondicherry plan v2,2,0,user,9350.00,INR,1110,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ffc2c7f3,trp_c523a05c,Pondicherry plan v3,3,1,ai_planner,13250.00,INR,1470,10.1,,active,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1cb75808,trp_ddc1ac3a,Udaipur plan v1,1,1,agent,19300.00,INR,1095,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_22da8e01,trp_7c20b912,Munnar plan v1,1,1,ai_planner,17350.00,INR,1125,11.3,,active,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_db7baf23,trp_d13da5c8,Dubai plan v1,1,0,ai_planner,17958.65,INR,1020,12.5,,active,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7cd8db2d,trp_d13da5c8,Dubai plan v2,2,1,optimizer,17925.57,INR,930,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3f9516a2,trp_1800f567,Aurangabad plan v1,1,1,agent,6411.50,AED,1620,10.1,,active,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2457fe9c,trp_ccff079f,Ahmedabad plan v1,1,1,agent,4501.25,AED,1260,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_bc8a966c,trp_f74bdeb1,Kuala Lumpur plan v1,1,1,agent,5222.86,INR,615,6.5,,active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d0af3496,trp_03e922d6,Pune plan v1,1,1,user,13850.00,INR,1350,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a7fae9db,trp_11b70470,Tirupati plan v1,1,1,user,15250.00,INR,810,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_33ab7d16,trp_503f7948,Pokhara plan v1,1,0,ai_planner,16100.00,INR,1095,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c612570b,trp_503f7948,Pokhara plan v2,2,0,ai_planner,18740.00,INR,795,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ed74a5c7,trp_503f7948,Pokhara plan v3,3,1,ai_planner,31620.00,INR,1995,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_793482e2,trp_ec11de60,Doha plan v1,1,1,ai_planner,17611.44,INR,1785,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ca426bf0,trp_0050ebc1,Wayanad plan v1,1,1,optimizer,13100.00,INR,1350,13.7,,active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2fb80ad4,trp_cdcc78b4,New Delhi plan v1,1,1,ai_planner,22900.00,INR,1080,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f77e24ab,trp_22a4deac,Agra plan v1,1,0,ai_planner,38500.00,NPR,1440,12.5,,active,2026-06-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3b73fa2b,trp_22a4deac,Agra plan v2,2,0,ai_planner,35100.00,NPR,1560,13.7,,active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b90d870a,trp_22a4deac,Agra plan v3,3,1,ai_planner,33900.00,NPR,1110,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_68e28811,trp_d9f8d682,Guwahati plan v1,1,0,ai_planner,12250.00,INR,795,10.1,,active,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e3cc7781,trp_d9f8d682,Guwahati plan v2,2,1,agent,8100.00,INR,630,7.7,,active,2026-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5a46829f,trp_074ec52a,Udaipur plan v1,1,0,ai_planner,24650.00,INR,1230,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b346a997,trp_074ec52a,Udaipur plan v2,2,1,optimizer,30450.00,INR,1245,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_10071b71,trp_b038cfbe,Srinagar plan v1,1,1,agent,5700.00,INR,450,4.1,,active,2026-05-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_beac4d16,trp_fa67785b,Kolkata plan v1,1,1,agent,24000.00,INR,990,11.3,,active,2026-07-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e2d4d0f0,trp_22d088b8,Varanasi plan v1,1,0,ai_planner,17850.00,INR,960,12.5,,active,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4d87c0ca,trp_22d088b8,Varanasi plan v2,2,0,agent,22050.00,INR,1080,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_050c7b90,trp_22d088b8,Varanasi plan v3,3,1,user,15350.00,INR,1620,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_38f38107,trp_c4fe9d44,Pune plan v1,1,1,ai_planner,11900.00,INR,1080,11.3,,active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ded01916,trp_bcc5d027,Kochi plan v1,1,1,agent,21100.00,INR,1605,12.5,,active,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_656b674a,trp_d729f422,Jaisalmer plan v1,1,1,ai_planner,5100.00,INR,255,4.1,,active,2026-06-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2f75d229,trp_5d6b6f99,Bhuj plan v1,1,1,ai_planner,7900.00,INR,270,4.1,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9307fd40,trp_5263ffa3,Bengaluru plan v1,1,0,ai_planner,21950.00,INR,1095,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_61002b3e,trp_5263ffa3,Bengaluru plan v2,2,1,agent,21000.00,INR,1410,12.5,,active,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
