history_id,entity_type,entity_id,effective_date,price,currency,baseline_price,demand_index,occupancy_pct,lead_time_factor,seasonality_factor,event_factor,competitor_factor,bound_clamped,explanation,computed_at
phs_bdbd8068,room_type,rmt_2698e098,2026-07-17,14188.42,INR,14633.27,0.892,62.55,1.045,0.766,1,1.04,0,demand 0.89 x lead 1.04 x season 0.77 x event 1.00 x competitor 1.04,2026-07-17T03:00:00+05:30
phs_918feb21,room_type,rmt_2698e098,2026-07-18,11528.09,INR,14633.27,0.635,43.47,1.172,0.769,1,1.058,0,demand 0.64 x lead 1.17 x season 0.77 x event 1.00 x competitor 1.06,2026-07-18T03:00:00+05:30
phs_4df54964,room_type,rmt_2698e098,2026-07-19,23189.34,INR,14633.27,1.187,70.01,1.089,0.772,1.22,1.005,0,demand 1.19 x lead 1.09 x season 0.77 x event 1.22 x competitor 1.00,2026-07-19T03:00:00+05:30
phs_442fb4fc,room_type,rmt_2698e098,2026-07-20,11015.93,INR,14633.27,0.698,52.53,1.022,0.776,1,1.056,0,demand 0.70 x lead 1.02 x season 0.78 x event 1.00 x competitor 1.06,2026-07-20T03:00:00+05:30
phs_196272dc,room_type,rmt_2698e098,2026-07-21,14276.22,INR,14633.27,1.023,54.39,0.954,0.779,1,1,0,demand 1.02 x lead 0.95 x season 0.78 x event 1.00 x competitor 1.00,2026-07-21T03:00:00+05:30
phs_3450631c,room_type,rmt_2698e098,2026-07-22,12435.35,INR,14633.27,0.786,48.33,1.039,0.783,1,1.041,0,demand 0.79 x lead 1.04 x season 0.78 x event 1.00 x competitor 1.04,2026-07-22T03:00:00+05:30
phs_71600e6e,room_type,rmt_2698e098,2026-07-23,11390.54,INR,14633.27,0.696,37.89,1.135,0.786,1,0.985,0,demand 0.70 x lead 1.14 x season 0.79 x event 1.00 x competitor 0.98,2026-07-23T03:00:00+05:30
phs_60480489,room_type,rmt_2698e098,2026-07-24,10974.95,INR,14633.27,0.604,42.27,1.079,0.79,1,1.063,1,demand 0.60 x lead 1.08 x season 0.79 x event 1.00 x competitor 1.06 (clamped to bound),2026-07-24T03:00:00+05:30
phs_3ebbe40b,room_type,rmt_2698e098,2026-07-25,10974.95,INR,14633.27,0.577,33.83,1.083,0.794,1,1.037,1,demand 0.58 x lead 1.08 x season 0.79 x event 1.00 x competitor 1.04 (clamped to bound),2026-07-25T03:00:00+05:30
phs_9f432610,room_type,rmt_2698e098,2026-07-26,17684.31,INR,14633.27,1.025,54.73,1.179,0.797,1,1,0,demand 1.02 x lead 1.18 x season 0.80 x event 1.00 x competitor 1.00,2026-07-26T03:00:00+05:30
phs_d68f517a,room_type,rmt_2698e098,2026-07-27,13130.43,INR,14633.27,0.866,63.32,0.975,0.801,1,1.063,0,demand 0.87 x lead 0.97 x season 0.80 x event 1.00 x competitor 1.06,2026-07-27T03:00:00+05:30
phs_18a52dec,room_type,rmt_2698e098,2026-07-28,10974.95,INR,14633.27,0.667,36.32,0.965,0.805,1,0.958,1,demand 0.67 x lead 0.96 x season 0.81 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-28T03:00:00+05:30
phs_e9246892,room_type,rmt_2698e098,2026-07-29,12291.95,INR,14633.27,0.689,35.43,1.144,0.809,1,1.066,0,demand 0.69 x lead 1.14 x season 0.81 x event 1.00 x competitor 1.07,2026-07-29T03:00:00+05:30
phs_3a477e15,room_type,rmt_2698e098,2026-07-30,21644.07,INR,14633.27,1.029,68.75,1.114,0.813,1.22,1.058,0,demand 1.03 x lead 1.11 x season 0.81 x event 1.22 x competitor 1.06,2026-07-30T03:00:00+05:30
phs_9d8b7c05,room_type,rmt_2698e098,2026-07-31,10974.95,INR,14633.27,0.725,34.35,1.048,0.817,1,0.958,1,demand 0.73 x lead 1.05 x season 0.82 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-31T03:00:00+05:30
phs_57f19658,room_type,rmt_2698e098,2026-08-01,16100.99,INR,14633.27,0.988,72.59,1.042,0.821,1,1.069,0,demand 0.99 x lead 1.04 x season 0.82 x event 1.00 x competitor 1.07,2026-08-01T03:00:00+05:30
phs_9a73afb5,room_type,rmt_2698e098,2026-08-02,10974.95,INR,14633.27,0.769,55.4,0.959,0.826,1,0.969,1,demand 0.77 x lead 0.96 x season 0.83 x event 1.00 x competitor 0.97 (clamped to bound),2026-08-02T03:00:00+05:30
phs_7485e899,room_type,rmt_2698e098,2026-08-03,19232.51,INR,14633.27,1.249,77.01,1.01,0.83,1,1.042,0,demand 1.25 x lead 1.01 x season 0.83 x event 1.00 x competitor 1.04,2026-08-03T03:00:00+05:30
phs_91e01140,room_type,rmt_2698e098,2026-08-04,13442.12,INR,14633.27,0.915,57.56,1.004,0.834,1,1,0,demand 0.91 x lead 1.00 x season 0.83 x event 1.00 x competitor 1.00,2026-08-04T03:00:00+05:30
phs_2087dae1,room_type,rmt_2698e098,2026-08-05,11659.79,INR,14633.27,0.81,57.22,0.96,0.838,1,1.025,0,demand 0.81 x lead 0.96 x season 0.84 x event 1.00 x competitor 1.02,2026-08-05T03:00:00+05:30
phs_0d2edd13,room_type,rmt_2698e098,2026-08-06,12144.15,INR,14633.27,0.745,57.13,1.147,0.843,1,0.971,0,demand 0.75 x lead 1.15 x season 0.84 x event 1.00 x competitor 0.97,2026-08-06T03:00:00+05:30
phs_de18a995,room_type,rmt_2698e098,2026-08-07,15215.67,INR,14633.27,0.968,48.98,1.011,0.847,1,1.063,0,demand 0.97 x lead 1.01 x season 0.85 x event 1.00 x competitor 1.06,2026-08-07T03:00:00+05:30
phs_209fd2f1,room_type,rmt_2698e098,2026-08-08,13071.90,INR,14633.27,0.744,42.61,1.16,0.852,1,1.035,0,demand 0.74 x lead 1.16 x season 0.85 x event 1.00 x competitor 1.03,2026-08-08T03:00:00+05:30
phs_571c60cf,room_type,rmt_2698e098,2026-08-09,11964.16,INR,14633.27,0.731,47.55,1.08,0.856,1,1.035,0,demand 0.73 x lead 1.08 x season 0.86 x event 1.00 x competitor 1.03,2026-08-09T03:00:00+05:30
phs_cb9ff0e8,room_type,rmt_2698e098,2026-08-10,14055.26,INR,14633.27,1.042,69.01,0.95,0.861,1,0.97,0,demand 1.04 x lead 0.95 x season 0.86 x event 1.00 x competitor 0.97,2026-08-10T03:00:00+05:30
phs_60921e2d,room_type,rmt_2698e098,2026-08-11,18506.70,INR,14633.27,1.155,79.89,1.056,0.865,1,1.037,0,demand 1.15 x lead 1.06 x season 0.87 x event 1.00 x competitor 1.04,2026-08-11T03:00:00+05:30
phs_985b3e14,room_type,rmt_2698e098,2026-08-12,17483.83,INR,14633.27,1.058,77.53,1.095,0.87,1,1.031,0,demand 1.06 x lead 1.09 x season 0.87 x event 1.00 x competitor 1.03,2026-08-12T03:00:00+05:30
phs_9df303cd,room_type,rmt_2698e098,2026-08-13,13791.86,INR,14633.27,0.698,52.39,1.156,0.875,1.22,0.958,0,demand 0.70 x lead 1.16 x season 0.87 x event 1.22 x competitor 0.96,2026-08-13T03:00:00+05:30
phs_7de79c16,room_type,rmt_2698e098,2026-08-14,19113.98,INR,14633.27,1.034,65,1.172,0.879,1,1.078,0,demand 1.03 x lead 1.17 x season 0.88 x event 1.00 x competitor 1.08,2026-08-14T03:00:00+05:30
phs_7623bcbd,room_type,rmt_2698e098,2026-08-15,11228.11,INR,14633.27,0.694,50.94,1.105,0.884,1,1.001,0,demand 0.69 x lead 1.10 x season 0.88 x event 1.00 x competitor 1.00,2026-08-15T03:00:00+05:30
phs_6eea0ea3,room_type,rmt_2698e098,2026-08-16,14516.20,INR,14633.27,0.756,36.28,1.116,0.889,1.22,0.964,0,demand 0.76 x lead 1.12 x season 0.89 x event 1.22 x competitor 0.96,2026-08-16T03:00:00+05:30
phs_9a6e6e3d,room_type,rmt_2698e098,2026-08-17,16981.91,INR,14633.27,1.034,63.58,1.08,0.894,1,1.039,0,demand 1.03 x lead 1.08 x season 0.89 x event 1.00 x competitor 1.04,2026-08-17T03:00:00+05:30
phs_326b8634,room_type,rmt_53e05e64,2026-07-14,3554.63,INR,4739.51,0.627,29.7,1.054,0.756,1,1.078,1,demand 0.63 x lead 1.05 x season 0.76 x event 1.00 x competitor 1.08 (clamped to bound),2026-07-14T03:00:00+05:30
phs_7c3c73a3,room_type,rmt_53e05e64,2026-07-15,3554.63,INR,4739.51,0.502,34.74,1.045,0.759,1,0.954,1,demand 0.50 x lead 1.04 x season 0.76 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-15T03:00:00+05:30
phs_6e0a4d10,room_type,rmt_53e05e64,2026-07-16,3636.15,INR,4739.51,0.703,39.55,1.082,0.762,1,1.008,0,demand 0.70 x lead 1.08 x season 0.76 x event 1.00 x competitor 1.01,2026-07-16T03:00:00+05:30
phs_c6a7f2c3,room_type,rmt_53e05e64,2026-07-17,4445.66,INR,4739.51,0.949,69.35,0.979,0.766,1,1.01,0,demand 0.95 x lead 0.98 x season 0.77 x event 1.00 x competitor 1.01,2026-07-17T03:00:00+05:30
phs_3157a45d,room_type,rmt_53e05e64,2026-07-18,3554.63,INR,4739.51,0.697,47.93,1.022,0.769,1,0.965,1,demand 0.70 x lead 1.02 x season 0.77 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-18T03:00:00+05:30
phs_288b8ac4,room_type,rmt_53e05e64,2026-07-19,4434.76,INR,4739.51,0.627,45.07,1.169,0.772,1.22,1.046,0,demand 0.63 x lead 1.17 x season 0.77 x event 1.22 x competitor 1.05,2026-07-19T03:00:00+05:30
phs_6a0bcf2a,room_type,rmt_53e05e64,2026-07-20,3554.63,INR,4739.51,0.642,36.46,0.968,0.776,1,0.947,1,demand 0.64 x lead 0.97 x season 0.78 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-20T03:00:00+05:30
phs_851b6e6b,room_type,rmt_53e05e64,2026-07-21,3554.63,INR,4739.51,0.607,27.52,0.982,0.779,1,1.04,1,demand 0.61 x lead 0.98 x season 0.78 x event 1.00 x competitor 1.04 (clamped to bound),2026-07-21T03:00:00+05:30
phs_766cf1da,room_type,rmt_53e05e64,2026-07-22,4658.94,INR,4739.51,0.922,57.64,1.077,0.783,1,0.99,0,demand 0.92 x lead 1.08 x season 0.78 x event 1.00 x competitor 0.99,2026-07-22T03:00:00+05:30
phs_0f6794f4,room_type,rmt_53e05e64,2026-07-23,5246.16,INR,4739.51,1.015,73.46,1.091,0.786,1,1,0,demand 1.01 x lead 1.09 x season 0.79 x event 1.00 x competitor 1.00,2026-07-23T03:00:00+05:30
phs_b43a4290,room_type,rmt_53e05e64,2026-07-24,3554.63,INR,4739.51,0.572,34.42,1.093,0.79,1,0.952,1,demand 0.57 x lead 1.09 x season 0.79 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-24T03:00:00+05:30
phs_82c0198d,room_type,rmt_53e05e64,2026-07-25,3554.63,INR,4739.51,0.593,32.83,1.062,0.794,1,0.947,1,demand 0.59 x lead 1.06 x season 0.79 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-25T03:00:00+05:30
phs_f1d5b393,room_type,rmt_53e05e64,2026-07-26,3554.63,INR,4739.51,0.475,27.67,1.167,0.797,1,0.975,1,demand 0.47 x lead 1.17 x season 0.80 x event 1.00 x competitor 0.97 (clamped to bound),2026-07-26T03:00:00+05:30
phs_d6999485,room_type,rmt_53e05e64,2026-07-27,3554.63,INR,4739.51,0.687,36.65,1.043,0.801,1,1.032,1,demand 0.69 x lead 1.04 x season 0.80 x event 1.00 x competitor 1.03 (clamped to bound),2026-07-27T03:00:00+05:30
phs_fc2e7dd6,room_type,rmt_53e05e64,2026-07-28,3554.63,INR,4739.51,0.804,48.54,0.957,0.805,1,0.964,1,demand 0.80 x lead 0.96 x season 0.81 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-28T03:00:00+05:30
phs_b4a9590e,room_type,rmt_53e05e64,2026-07-29,3554.63,INR,4739.51,0.627,34.39,1.012,0.809,1,1.024,1,demand 0.63 x lead 1.01 x season 0.81 x event 1.00 x competitor 1.02 (clamped to bound),2026-07-29T03:00:00+05:30
phs_30831ffa,room_type,rmt_53e05e64,2026-07-30,3554.63,INR,4739.51,0.381,31.76,1.055,0.813,1,1.039,1,demand 0.38 x lead 1.05 x season 0.81 x event 1.00 x competitor 1.04 (clamped to bound),2026-07-30T03:00:00+05:30
phs_c0cd94a3,room_type,rmt_53e05e64,2026-07-31,4132.85,INR,4739.51,0.795,44.34,1.107,0.817,1,0.991,0,demand 0.79 x lead 1.11 x season 0.82 x event 1.00 x competitor 0.99,2026-07-31T03:00:00+05:30
phs_4b6571ab,room_type,rmt_53e05e64,2026-08-01,5650.44,INR,4739.51,0.994,50.11,1.178,0.821,1,1.018,0,demand 0.99 x lead 1.18 x season 0.82 x event 1.00 x competitor 1.02,2026-08-01T03:00:00+05:30
phs_0c2cb89d,room_type,rmt_53e05e64,2026-08-02,3554.63,INR,4739.51,0.666,46.09,1.066,0.826,1,1.039,1,demand 0.67 x lead 1.07 x season 0.83 x event 1.00 x competitor 1.04 (clamped to bound),2026-08-02T03:00:00+05:30
phs_205d5129,room_type,rmt_53e05e64,2026-08-03,4857.05,INR,4739.51,0.898,52.1,1.169,0.83,1,0.976,0,demand 0.90 x lead 1.17 x season 0.83 x event 1.00 x competitor 0.98,2026-08-03T03:00:00+05:30
phs_665d099b,room_type,rmt_53e05e64,2026-08-04,4532.39,INR,4739.51,0.824,45.86,1.1,0.834,1,1.055,0,demand 0.82 x lead 1.10 x season 0.83 x event 1.00 x competitor 1.05,2026-08-04T03:00:00+05:30
phs_e5ca8318,room_type,rmt_53e05e64,2026-08-05,5049.00,INR,4739.51,0.995,54.08,1.115,0.838,1,0.96,0,demand 1.00 x lead 1.11 x season 0.84 x event 1.00 x competitor 0.96,2026-08-05T03:00:00+05:30
phs_7a93fefc,room_type,rmt_53e05e64,2026-08-06,5273.18,INR,4739.51,0.98,58.34,1.162,0.843,1,0.977,0,demand 0.98 x lead 1.16 x season 0.84 x event 1.00 x competitor 0.98,2026-08-06T03:00:00+05:30
phs_1fc883b6,room_type,rmt_53e05e64,2026-08-07,3554.63,INR,4739.51,0.276,25.77,1.069,0.847,1,1.04,1,demand 0.28 x lead 1.07 x season 0.85 x event 1.00 x competitor 1.04 (clamped to bound),2026-08-07T03:00:00+05:30
phs_7479f996,room_type,rmt_53e05e64,2026-08-08,4412.01,INR,4739.51,0.875,58.59,1.065,0.852,1,0.999,0,demand 0.87 x lead 1.06 x season 0.85 x event 1.00 x competitor 1.00,2026-08-08T03:00:00+05:30
phs_37f66579,room_type,rmt_53e05e64,2026-08-09,4412.96,INR,4739.51,0.811,43.41,1.175,0.856,1,0.977,0,demand 0.81 x lead 1.18 x season 0.86 x event 1.00 x competitor 0.98,2026-08-09T03:00:00+05:30
phs_ef5f1b07,room_type,rmt_53e05e64,2026-08-10,5368.44,INR,4739.51,1.023,74.79,1.101,0.861,1,1.006,0,demand 1.02 x lead 1.10 x season 0.86 x event 1.00 x competitor 1.01,2026-08-10T03:00:00+05:30
phs_e6063924,room_type,rmt_53e05e64,2026-08-11,3554.63,INR,4739.51,0.577,45.82,0.959,0.865,1,1.016,1,demand 0.58 x lead 0.96 x season 0.87 x event 1.00 x competitor 1.02 (clamped to bound),2026-08-11T03:00:00+05:30
phs_21cc4422,room_type,rmt_53e05e64,2026-08-12,3661.27,INR,4739.51,0.684,44.4,1.177,0.87,1,0.959,0,demand 0.68 x lead 1.18 x season 0.87 x event 1.00 x competitor 0.96,2026-08-12T03:00:00+05:30
phs_806c7024,room_type,rmt_53e05e64,2026-08-13,3554.63,INR,4739.51,0.665,44.34,0.956,0.875,1,1.057,1,demand 0.67 x lead 0.96 x season 0.87 x event 1.00 x competitor 1.06 (clamped to bound),2026-08-13T03:00:00+05:30
phs_3c0e1031,room_type,rmt_53e05e64,2026-08-14,3574.06,INR,4739.51,0.77,43.17,1.017,0.879,1,0.963,0,demand 0.77 x lead 1.02 x season 0.88 x event 1.00 x competitor 0.96,2026-08-14T03:00:00+05:30
phs_d72d6d7c,room_type,rmt_53e05e64,2026-08-15,3554.63,INR,4739.51,0.789,54.22,0.951,0.884,1,0.96,1,demand 0.79 x lead 0.95 x season 0.88 x event 1.00 x competitor 0.96 (clamped to bound),2026-08-15T03:00:00+05:30
phs_3a572172,room_type,rmt_53e05e64,2026-08-16,5302.56,INR,4739.51,1.061,68.03,1.119,0.889,1,0.942,0,demand 1.06 x lead 1.12 x season 0.89 x event 1.00 x competitor 0.94,2026-08-16T03:00:00+05:30
phs_aa3d9c43,room_type,rmt_53e05e64,2026-08-17,4072.19,INR,4739.51,0.76,51.75,1.135,0.894,1,0.996,0,demand 0.76 x lead 1.14 x season 0.89 x event 1.00 x competitor 1.00,2026-08-17T03:00:00+05:30
phs_694e98f9,room_type,rmt_8c3d4bbe,2026-07-14,8309.72,INR,11079.62,0.75,45.12,0.95,0.756,1,1.042,1,demand 0.75 x lead 0.95 x season 0.76 x event 1.00 x competitor 1.04 (clamped to bound),2026-07-14T03:00:00+05:30
phs_d4483898,room_type,rmt_8c3d4bbe,2026-07-15,8309.72,INR,11079.62,0.536,37.25,1.174,0.759,1,0.959,1,demand 0.54 x lead 1.17 x season 0.76 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-15T03:00:00+05:30
phs_f67a6d82,room_type,rmt_8c3d4bbe,2026-07-16,10737.26,INR,11079.62,0.931,49.79,1.024,0.762,1,1.017,0,demand 0.93 x lead 1.02 x season 0.76 x event 1.00 x competitor 1.02,2026-07-16T03:00:00+05:30
phs_3e28c021,room_type,rmt_8c3d4bbe,2026-07-17,8738.50,INR,11079.62,0.675,35.89,1.103,0.766,1,1.06,0,demand 0.67 x lead 1.10 x season 0.77 x event 1.00 x competitor 1.06,2026-07-17T03:00:00+05:30
phs_22e21de8,room_type,rmt_8c3d4bbe,2026-07-18,8309.72,INR,11079.62,0.415,16.23,1.154,0.769,1,0.94,1,demand 0.42 x lead 1.15 x season 0.77 x event 1.00 x competitor 0.94 (clamped to bound),2026-07-18T03:00:00+05:30
phs_f6b4792d,room_type,rmt_8c3d4bbe,2026-07-19,11022.01,INR,11079.62,0.916,52.23,1.145,0.772,1,0.949,0,demand 0.92 x lead 1.15 x season 0.77 x event 1.00 x competitor 0.95,2026-07-19T03:00:00+05:30
phs_7dc8a263,room_type,rmt_8c3d4bbe,2026-07-20,8309.72,INR,11079.62,0.433,34.73,1.033,0.776,1,0.947,1,demand 0.43 x lead 1.03 x season 0.78 x event 1.00 x competitor 0.95 (clamped to bound),2026-07-20T03:00:00+05:30
phs_5300dcd0,room_type,rmt_8c3d4bbe,2026-07-21,8309.72,INR,11079.62,0.619,33.52,1.109,0.779,1,1.053,1,demand 0.62 x lead 1.11 x season 0.78 x event 1.00 x competitor 1.05 (clamped to bound),2026-07-21T03:00:00+05:30
phs_80d68829,room_type,rmt_8c3d4bbe,2026-07-22,9994.93,INR,11079.62,0.801,50.64,1.173,0.783,1,0.96,0,demand 0.80 x lead 1.17 x season 0.78 x event 1.00 x competitor 0.96,2026-07-22T03:00:00+05:30
phs_72c5c1ea,room_type,rmt_8c3d4bbe,2026-07-23,11670.16,INR,11079.62,0.893,46.85,1.108,0.786,1,1.065,0,demand 0.89 x lead 1.11 x season 0.79 x event 1.00 x competitor 1.06,2026-07-23T03:00:00+05:30
phs_50437490,room_type,rmt_8c3d4bbe,2026-07-24,8309.72,INR,11079.62,0.714,44.14,1.089,0.79,1,0.956,1,demand 0.71 x lead 1.09 x season 0.79 x event 1.00 x competitor 0.96 (clamped to bound),2026-07-24T03:00:00+05:30
phs_189da8e6,room_type,rmt_8c3d4bbe,2026-07-25,8886.96,INR,11079.62,0.84,49.58,0.985,0.794,1,0.969,0,demand 0.84 x lead 0.98 x season 0.79 x event 1.00 x competitor 0.97,2026-07-25T03:00:00+05:30
phs_5ecd7674,room_type,rmt_8c3d4bbe,2026-07-26,9733.45,INR,11079.62,0.75,46.86,1.108,0.797,1,1.057,0,demand 0.75 x lead 1.11 x season 0.80 x event 1.00 x competitor 1.06,2026-07-26T03:00:00+05:30
phs_25078c14,room_type,rmt_8c3d4bbe,2026-07-27,12429.12,INR,11079.62,1.033,58.01,1.055,0.801,1,1.029,0,demand 1.03 x lead 1.05 x season 0.80 x event 1.00 x competitor 1.03,2026-07-27T03:00:00+05:30
phs_e569fe6e,room_type,rmt_8c3d4bbe,2026-07-28,8309.72,INR,11079.62,0.51,27.8,0.961,0.805,1,1.041,1,demand 0.51 x lead 0.96 x season 0.81 x event 1.00 x competitor 1.04 (clamped to bound),2026-07-28T03:00:00+05:30
phs_48dbf250,room_type,rmt_8c3d4bbe,2026-07-29,15982.35,INR,11079.62,1.158,71.17,1.162,0.809,1,1.072,0,demand 1.16 x lead 1.16 x season 0.81 x event 1.00 x competitor 1.07,2026-07-29T03:00:00+05:30
phs_fcdd029c,room_type,rmt_8c3d4bbe,2026-07-30,8309.72,INR,11079.62,0.639,45.27,1.139,0.813,1,1.027,1,demand 0.64 x lead 1.14 x season 0.81 x event 1.00 x competitor 1.03 (clamped to bound),2026-07-30T03:00:00+05:30
phs_5578ef57,room_type,rmt_8c3d4bbe,2026-07-31,11204.82,INR,11079.62,0.829,49.77,1.135,0.817,1,1.075,0,demand 0.83 x lead 1.14 x season 0.82 x event 1.00 x competitor 1.07,2026-07-31T03:00:00+05:30
phs_242fbec3,room_type,rmt_8c3d4bbe,2026-08-01,8309.72,INR,11079.62,0.651,34.5,1.144,0.821,1,0.951,1,demand 0.65 x lead 1.14 x season 0.82 x event 1.00 x competitor 0.95 (clamped to bound),2026-08-01T03:00:00+05:30
phs_fb1f4ade,room_type,rmt_8c3d4bbe,2026-08-02,11405.36,INR,11079.62,0.906,62.83,1.059,0.826,1,1.073,0,demand 0.91 x lead 1.06 x season 0.83 x event 1.00 x competitor 1.07,2026-08-02T03:00:00+05:30
phs_4b2670de,room_type,rmt_8c3d4bbe,2026-08-03,11764.34,INR,11079.62,1.092,75.76,0.953,0.83,1,1.02,0,demand 1.09 x lead 0.95 x season 0.83 x event 1.00 x competitor 1.02,2026-08-03T03:00:00+05:30
phs_0c3dca2e,room_type,rmt_8c3d4bbe,2026-08-04,12657.36,INR,11079.62,1.028,74.62,1.113,0.834,1,0.998,0,demand 1.03 x lead 1.11 x season 0.83 x event 1.00 x competitor 1.00,2026-08-04T03:00:00+05:30
phs_704624a0,room_type,rmt_8c3d4bbe,2026-08-05,10105.72,INR,11079.62,0.914,65.25,0.978,0.838,1,1.02,0,demand 0.91 x lead 0.98 x season 0.84 x event 1.00 x competitor 1.02,2026-08-05T03:00:00+05:30
phs_d1b1641c,room_type,rmt_8c3d4bbe,2026-08-06,11913.92,INR,11079.62,0.92,56.51,1.116,0.843,1,1.047,0,demand 0.92 x lead 1.12 x season 0.84 x event 1.00 x competitor 1.05,2026-08-06T03:00:00+05:30
phs_edcf048f,room_type,rmt_8c3d4bbe,2026-08-07,13090.57,INR,11079.62,1.007,59.02,1.177,0.847,1,0.997,0,demand 1.01 x lead 1.18 x season 0.85 x event 1.00 x competitor 1.00,2026-08-07T03:00:00+05:30
phs_0c99befb,room_type,rmt_8c3d4bbe,2026-08-08,9337.90,INR,11079.62,0.782,56.51,1.092,0.852,1,0.987,0,demand 0.78 x lead 1.09 x season 0.85 x event 1.00 x competitor 0.99,2026-08-08T03:00:00+05:30
phs_34c0fed5,room_type,rmt_8c3d4bbe,2026-08-09,8309.72,INR,11079.62,0.512,30.62,1.168,0.856,1,0.96,1,demand 0.51 x lead 1.17 x season 0.86 x event 1.00 x competitor 0.96 (clamped to bound),2026-08-09T03:00:00+05:30
phs_ba9ea2ee,room_type,rmt_8c3d4bbe,2026-08-10,12764.83,INR,11079.62,0.869,47.11,1.114,0.861,1.22,0.976,0,demand 0.87 x lead 1.11 x season 0.86 x event 1.22 x competitor 0.98,2026-08-10T03:00:00+05:30
phs_7d670efe,room_type,rmt_8c3d4bbe,2026-08-11,11393.17,INR,11079.62,0.845,62.82,1.149,0.865,1,1.059,0,demand 0.85 x lead 1.15 x season 0.87 x event 1.00 x competitor 1.06,2026-08-11T03:00:00+05:30
phs_73645515,room_type,rmt_8c3d4bbe,2026-08-12,8583.38,INR,11079.62,0.663,33.04,1.169,0.87,1,1,0,demand 0.66 x lead 1.17 x season 0.87 x event 1.00 x competitor 1.00,2026-08-12T03:00:00+05:30
phs_82e1dc39,room_type,rmt_8c3d4bbe,2026-08-13,12258.49,INR,11079.62,1.021,64.31,1.147,0.875,1,0.945,0,demand 1.02 x lead 1.15 x season 0.87 x event 1.00 x competitor 0.94,2026-08-13T03:00:00+05:30
phs_37ac8f88,room_type,rmt_8c3d4bbe,2026-08-14,12505.57,INR,11079.62,1.097,79.44,0.998,0.879,1,1.031,0,demand 1.10 x lead 1.00 x season 0.88 x event 1.00 x competitor 1.03,2026-08-14T03:00:00+05:30
phs_0516bd72,room_type,rmt_8c3d4bbe,2026-08-15,10478.00,INR,11079.62,0.795,53.11,1.163,0.884,1,1.023,0,demand 0.79 x lead 1.16 x season 0.88 x event 1.00 x competitor 1.02,2026-08-15T03:00:00+05:30
phs_361cb565,room_type,rmt_8c3d4bbe,2026-08-16,11160.50,INR,11079.62,0.982,58.17,1.012,0.889,1,1.014,0,demand 0.98 x lead 1.01 x season 0.89 x event 1.00 x competitor 1.01,2026-08-16T03:00:00+05:30
phs_905109ec,room_type,rmt_8c3d4bbe,2026-08-17,13285.57,INR,11079.62,1.023,64.45,1.122,0.894,1,1.045,0,demand 1.02 x lead 1.12 x season 0.89 x event 1.00 x competitor 1.04,2026-08-17T03:00:00+05:30
phs_c710be72,room_type,rmt_6c818289,2026-07-14,18362.21,LKR,24482.94,0.603,33.34,1.173,0.756,1,1.045,1,demand 0.60 x lead 1.17 x season 0.76 x event 1.00 x competitor 1.04 (clamped to bound),2026-07-14T03:00:00+05:30
phs_bb2302d3,room_type,rmt_6c818289,2026-07-15,18362.21,LKR,24482.94,0.647,36.08,1.016,0.759,1,1.022,1,demand 0.65 x lead 1.02 x season 0.76 x event 1.00 x competitor 1.02 (clamped to bound),2026-07-15T03:00:00+05:30
phs_e473325c,room_type,rmt_6c818289,2026-07-16,18362.21,LKR,24482.94,0.493,42.58,0.982,0.762,1,0.983,1,demand 0.49 x lead 0.98 x season 0.76 x event 1.00 x competitor 0.98 (clamped to bound),2026-07-16T03:00:00+05:30
phs_e62ab6c1,room_type,rmt_6c818289,2026-07-17,31460.58,LKR,24482.94,1.129,62.31,1.11,0.766,1,1.025,0,demand 1.13 x lead 1.11 x season 0.77 x event 1.00 x competitor 1.02,2026-07-17T03:00:00+05:30
phs_42adcd57,room_type,rmt_6c818289,2026-07-18,20778.67,LKR,24482.94,0.931,66.07,0.965,0.769,1,0.945,0,demand 0.93 x lead 0.96 x season 0.77 x event 1.00 x competitor 0.94,2026-07-18T03:00:00+05:30
phs_b9b00857,room_type,rmt_6c818289,2026-07-19,30199.71,LKR,24482.94,1.018,58.77,0.969,0.772,1.22,1.025,0,demand 1.02 x lead 0.97 x season 0.77 x event 1.22 x competitor 1.02,2026-07-19T03:00:00+05:30
phs_f63363c1,room_type,rmt_6c818289,2026-07-20,18362.21,LKR,24482.94,0.532,33.68,1.134,0.776,1,1.028,1,demand 0.53 x lead 1.13 x season 0.78 x event 1.00 x competitor 1.03 (clamped to bound),2026-07-20T03:00:00+05:30
phs_58683656,room_type,rmt_6c818289,2026-07-21,23990.83,LKR,24482.94,0.96,50.54,1.012,0.779,1,1.009,0,demand 0.96 x lead 1.01 x season 0.78 x event 1.00 x competitor 1.01,2026-07-21T03:00:00+05:30
