media_id,hotel_id,room_type_id,media_role,file_path,alt_text,width_px,height_px,sort_order,updated_at
hmd_23d08744,htl_1b0f8353,,lobby,media/hotels/htl_1b0f8353/lobby.jpg,"Lobby view at Indigo Meadows Boutique Stay, Varanasi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_94838e5c,htl_1b0f8353,rmt_a990cc08,room,media/hotels/htl_1b0f8353/room.jpg,"Room view at Indigo Meadows Boutique Stay, Varanasi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_c3a9ed53,htl_1b0f8353,,dining,media/hotels/htl_1b0f8353/dining.jpg,"Dining view at Indigo Meadows Boutique Stay, Varanasi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_d95f1661,htl_d190083e,,hero,media/hotels/htl_d190083e/hero.jpg,"Hero view at Hillview Nest Boutique Stay, Varanasi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_d8e35f0f,htl_d190083e,,exterior,media/hotels/htl_d190083e/exterior.jpg,"Exterior view at Hillview Nest Boutique Stay, Varanasi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_af9045fe,htl_d190083e,,lobby,media/hotels/htl_d190083e/lobby.jpg,"Lobby view at Hillview Nest Boutique Stay, Varanasi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_6dd62cc2,htl_d190083e,rmt_6a7df85e,room,media/hotels/htl_d190083e/room.jpg,"Room view at Hillview Nest Boutique Stay, Varanasi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_3bc5093a,htl_d190083e,,dining,media/hotels/htl_d190083e/dining.jpg,"Dining view at Hillview Nest Boutique Stay, Varanasi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_c1640c81,htl_3c8db5e1,,hero,media/hotels/htl_3c8db5e1/hero.jpg,"Hero view at Amber Sanctuary Homestay, Lucknow",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_dee065a9,htl_3c8db5e1,,exterior,media/hotels/htl_3c8db5e1/exterior.jpg,"Exterior view at Amber Sanctuary Homestay, Lucknow",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_650229df,htl_3c8db5e1,,lobby,media/hotels/htl_3c8db5e1/lobby.jpg,"Lobby view at Amber Sanctuary Homestay, Lucknow",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_4c1e5361,htl_3c8db5e1,rmt_188dccb2,room,media/hotels/htl_3c8db5e1/room.jpg,"Room view at Amber Sanctuary Homestay, Lucknow",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_7de318f2,htl_3c8db5e1,,dining,media/hotels/htl_3c8db5e1/dining.jpg,"Dining view at Amber Sanctuary Homestay, Lucknow",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_138e4ffb,htl_95e7afb1,,hero,media/hotels/htl_95e7afb1/hero.jpg,"Hero view at Royal Sanctuary Suites  , Lucknow",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_d43cf497,htl_95e7afb1,,exterior,media/hotels/htl_95e7afb1/exterior.jpg,"Exterior view at Royal Sanctuary Suites  , Lucknow",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_2a598caa,htl_95e7afb1,,lobby,media/hotels/htl_95e7afb1/lobby.jpg,"Lobby view at Royal Sanctuary Suites  , Lucknow",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_c5bbaf7f,htl_95e7afb1,rmt_91b575ba,room,media/hotels/htl_95e7afb1/room.jpg,"Room view at Royal Sanctuary Suites  , Lucknow",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_a07db356,htl_95e7afb1,,dining,media/hotels/htl_95e7afb1/dining.jpg,"Dining view at Royal Sanctuary Suites  , Lucknow",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_b11ebf6a,htl_f32a6fab,,hero,media/hotels/htl_f32a6fab/hero.jpg,"Hero view at Hotel Kothi by the Lake, Lucknow",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_85921e69,htl_f32a6fab,,exterior,media/hotels/htl_f32a6fab/exterior.jpg,"Exterior view at Hotel Kothi by the Lake, Lucknow",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_682ee70f,htl_f32a6fab,,lobby,media/hotels/htl_f32a6fab/lobby.jpg,"Lobby view at Hotel Kothi by the Lake, Lucknow",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_1b730cb1,htl_f32a6fab,rmt_632cc1f3,room,media/hotels/htl_f32a6fab/room.jpg,"Room view at Hotel Kothi by the Lake, Lucknow",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_90c3024a,htl_f32a6fab,,dining,media/hotels/htl_f32a6fab/dining.jpg,"Dining view at Hotel Kothi by the Lake, Lucknow",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_de56773c,htl_edfb03a8,,hero,media/hotels/htl_edfb03a8/hero.jpg,"Hero view at Villa Mahal Suites, Lucknow",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_40142864,htl_edfb03a8,,exterior,media/hotels/htl_edfb03a8/exterior.jpg,"Exterior view at Villa Mahal Suites, Lucknow",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_03bc19ce,htl_edfb03a8,,lobby,media/hotels/htl_edfb03a8/lobby.jpg,"Lobby view at Villa Mahal Suites, Lucknow",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_e5bfaa1d,htl_edfb03a8,rmt_bd571c9a,room,media/hotels/htl_edfb03a8/room.jpg,"Room view at Villa Mahal Suites, Lucknow",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_9f27f92a,htl_edfb03a8,,dining,media/hotels/htl_edfb03a8/dining.jpg,"Dining view at Villa Mahal Suites, Lucknow",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_fe9b9ee5,htl_a4d27c8c,,hero,media/hotels/htl_a4d27c8c/hero.jpg,"Hero view at Hillview Niwas by the Lake, Lucknow",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_18fbcbed,htl_a4d27c8c,,exterior,media/hotels/htl_a4d27c8c/exterior.jpg,"Exterior view at Hillview Niwas by the Lake, Lucknow",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_4b35d55e,htl_a4d27c8c,,lobby,media/hotels/htl_a4d27c8c/lobby.jpg,"Lobby view at Hillview Niwas by the Lake, Lucknow",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_5b8c2ce9,htl_a4d27c8c,rmt_319a657b,room,media/hotels/htl_a4d27c8c/room.jpg,"Room view at Hillview Niwas by the Lake, Lucknow",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_dd68b282,htl_a4d27c8c,,dining,media/hotels/htl_a4d27c8c/dining.jpg,"Dining view at Hillview Niwas by the Lake, Lucknow",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_7027e81e,htl_68ea7979,,hero,media/hotels/htl_68ea7979/hero.jpg,"Hero view at Villa Haveli & Spa, New Delhi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_ab716297,htl_68ea7979,,exterior,media/hotels/htl_68ea7979/exterior.jpg,"Exterior view at Villa Haveli & Spa, New Delhi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_68ce80e8,htl_68ea7979,,lobby,media/hotels/htl_68ea7979/lobby.jpg,"Lobby view at Villa Haveli & Spa, New Delhi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_fa017519,htl_68ea7979,rmt_9abeddeb,room,media/hotels/htl_68ea7979/room.jpg,"Room view at Villa Haveli & Spa, New Delhi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_9e88ae6c,htl_68ea7979,,dining,media/hotels/htl_68ea7979/dining.jpg,"Dining view at Villa Haveli & Spa, New Delhi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_29d968f9,htl_43f3566e,,hero,media/hotels/htl_43f3566e/hero.jpg,"Hero view at Heritage Mahal & Spa, New Delhi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_7839dd89,htl_43f3566e,,exterior,media/hotels/htl_43f3566e/exterior.jpg,"Exterior view at Heritage Mahal & Spa, New Delhi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_54557e52,htl_43f3566e,,lobby,media/hotels/htl_43f3566e/lobby.jpg,"Lobby view at Heritage Mahal & Spa, New Delhi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_312d2b7a,htl_43f3566e,rmt_4f1d0d38,room,media/hotels/htl_43f3566e/room.jpg,"Room view at Heritage Mahal & Spa, New Delhi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_821cf428,htl_43f3566e,,dining,media/hotels/htl_43f3566e/dining.jpg,"Dining view at Heritage Mahal & Spa, New Delhi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_dc526e7f,htl_ace63054,,hero,media/hotels/htl_ace63054/hero.jpg,"Hero view at Hotel Regency Boutique Stay, New Delhi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_279c49ee,htl_ace63054,,exterior,media/hotels/htl_ace63054/exterior.jpg,"Exterior view at Hotel Regency Boutique Stay, New Delhi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_6b20cbeb,htl_ace63054,,lobby,media/hotels/htl_ace63054/lobby.jpg,"Lobby view at Hotel Regency Boutique Stay, New Delhi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_2a88ba02,htl_ace63054,rmt_4432ea46,room,media/hotels/htl_ace63054/room.jpg,"Room view at Hotel Regency Boutique Stay, New Delhi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_8e0d20f1,htl_ace63054,,dining,media/hotels/htl_ace63054/dining.jpg,"Dining view at Hotel Regency Boutique Stay, New Delhi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_a21ef049,htl_40a881e8,,hero,media/hotels/htl_40a881e8/hero.jpg,"Hero view at Lake Bungalow & Spa, New Delhi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_4ad2e663,htl_40a881e8,,exterior,media/hotels/htl_40a881e8/exterior.jpg,"Exterior view at Lake Bungalow & Spa, New Delhi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_7a624091,htl_40a881e8,,lobby,media/hotels/htl_40a881e8/lobby.jpg,"Lobby view at Lake Bungalow & Spa, New Delhi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_84b03d74,htl_40a881e8,rmt_67bc39b7,room,media/hotels/htl_40a881e8/room.jpg,"Room view at Lake Bungalow & Spa, New Delhi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_d275bbad,htl_40a881e8,,dining,media/hotels/htl_40a881e8/dining.jpg,"Dining view at Lake Bungalow & Spa, New Delhi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_512e51dd,htl_df6e2340,,hero,media/hotels/htl_df6e2340/hero.jpg,"Hero view at Hillview Palms by the Lake, New Delhi",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_63b346b8,htl_df6e2340,,exterior,media/hotels/htl_df6e2340/exterior.jpg,"Exterior view at Hillview Palms by the Lake, New Delhi",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_9c6b437d,htl_df6e2340,,lobby,media/hotels/htl_df6e2340/lobby.jpg,"Lobby view at Hillview Palms by the Lake, New Delhi",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_95906aaf,htl_df6e2340,rmt_f72ec4e5,room,media/hotels/htl_df6e2340/room.jpg,"Room view at Hillview Palms by the Lake, New Delhi",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_de8f1c26,htl_df6e2340,,dining,media/hotels/htl_df6e2340/dining.jpg,"Dining view at Hillview Palms by the Lake, New Delhi",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_2ad98b93,htl_3e3a38c5,,hero,media/hotels/htl_3e3a38c5/hero.jpg,"Hero view at Indigo Terraces Boutique Stay, Amritsar",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_2beb6d85,htl_3e3a38c5,,exterior,media/hotels/htl_3e3a38c5/exterior.jpg,"Exterior view at Indigo Terraces Boutique Stay, Amritsar",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_67a84d42,htl_3e3a38c5,,lobby,media/hotels/htl_3e3a38c5/lobby.jpg,"Lobby view at Indigo Terraces Boutique Stay, Amritsar",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_002cb581,htl_3e3a38c5,rmt_3bf92d12,room,media/hotels/htl_3e3a38c5/room.jpg,"Room view at Indigo Terraces Boutique Stay, Amritsar",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_22ece12b,htl_3e3a38c5,,dining,media/hotels/htl_3e3a38c5/dining.jpg,"Dining view at Indigo Terraces Boutique Stay, Amritsar",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_a6333596,htl_d07e29f4,,hero,media/hotels/htl_d07e29f4/hero.jpg,"Hero view at Heritage Manor Suites, Amritsar",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_f125d47b,htl_d07e29f4,,exterior,media/hotels/htl_d07e29f4/exterior.jpg,"Exterior view at Heritage Manor Suites, Amritsar",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_af03e801,htl_d07e29f4,,lobby,media/hotels/htl_d07e29f4/lobby.jpg,"Lobby view at Heritage Manor Suites, Amritsar",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_504fff16,htl_d07e29f4,rmt_090d2307,room,media/hotels/htl_d07e29f4/room.jpg,"Room view at Heritage Manor Suites, Amritsar",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_1fd65e9f,htl_d07e29f4,,dining,media/hotels/htl_d07e29f4/dining.jpg,"Dining view at Heritage Manor Suites, Amritsar",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_5265f86f,htl_fb894fd0,,hero,media/hotels/htl_fb894fd0/hero.jpg,"Hero view at Hillview Sarovar Inn, Amritsar",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_d2835d7c,htl_fb894fd0,,exterior,media/hotels/htl_fb894fd0/exterior.jpg,"Exterior view at Hillview Sarovar Inn, Amritsar",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_035cc928,htl_fb894fd0,,lobby,media/hotels/htl_fb894fd0/lobby.jpg,"Lobby view at Hillview Sarovar Inn, Amritsar",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_b699a524,htl_fb894fd0,rmt_9145d827,room,media/hotels/htl_fb894fd0/room.jpg,"Room view at Hillview Sarovar Inn, Amritsar",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_5f030343,htl_fb894fd0,,dining,media/hotels/htl_fb894fd0/dining.jpg,"Dining view at Hillview Sarovar Inn, Amritsar",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_a92050d2,htl_7b47fb46,,hero,media/hotels/htl_7b47fb46/hero.jpg,"Hero view at Grand Retreat Suites, Amritsar",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_59691c41,htl_7b47fb46,,exterior,media/hotels/htl_7b47fb46/exterior.jpg,"Exterior view at Grand Retreat Suites, Amritsar",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_7a3f3310,htl_7b47fb46,,lobby,media/hotels/htl_7b47fb46/lobby.jpg,"Lobby view at Grand Retreat Suites, Amritsar",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_453b024c,htl_7b47fb46,rmt_61db34ed,room,media/hotels/htl_7b47fb46/room.jpg,"Room view at Grand Retreat Suites, Amritsar",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_663ef1bb,htl_7b47fb46,,dining,media/hotels/htl_7b47fb46/dining.jpg,"Dining view at Grand Retreat Suites, Amritsar",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_eb6e49cb,htl_34abcc09,,hero,media/hotels/htl_34abcc09/hero.jpg,"Hero view at Villa Palms by the Lake, Amritsar",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_0ac842ba,htl_34abcc09,,exterior,media/hotels/htl_34abcc09/exterior.jpg,"Exterior view at Villa Palms by the Lake, Amritsar",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_7f5b790a,htl_34abcc09,,lobby,media/hotels/htl_34abcc09/lobby.jpg,"Lobby view at Villa Palms by the Lake, Amritsar",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_868f73e1,htl_34abcc09,rmt_81e245d4,room,media/hotels/htl_34abcc09/room.jpg,"Room view at Villa Palms by the Lake, Amritsar",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_f07aa77d,htl_34abcc09,,dining,media/hotels/htl_34abcc09/dining.jpg,"Dining view at Villa Palms by the Lake, Amritsar",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_d841ee4c,htl_2ca76c96,,hero,media/hotels/htl_2ca76c96/hero.jpg,"Hero view at Riverside Kothi & Spa, Shimla",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_7ff1ae5d,htl_2ca76c96,,exterior,media/hotels/htl_2ca76c96/exterior.jpg,"Exterior view at Riverside Kothi & Spa, Shimla",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_45163a35,htl_2ca76c96,,lobby,media/hotels/htl_2ca76c96/lobby.jpg,"Lobby view at Riverside Kothi & Spa, Shimla",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_d63993ed,htl_2ca76c96,rmt_5868aefd,room,media/hotels/htl_2ca76c96/room.jpg,"Room view at Riverside Kothi & Spa, Shimla",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_97e92f52,htl_2ca76c96,,dining,media/hotels/htl_2ca76c96/dining.jpg,"Dining view at Riverside Kothi & Spa, Shimla",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_55771f8a,htl_d9b34d26,,hero,media/hotels/htl_d9b34d26/hero.jpg,"Hero view at The Old Verandah Homestay, Shimla",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_94d69dbe,htl_d9b34d26,,exterior,media/hotels/htl_d9b34d26/exterior.jpg,"Exterior view at The Old Verandah Homestay, Shimla",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_996a028d,htl_d9b34d26,,lobby,media/hotels/htl_d9b34d26/lobby.jpg,"Lobby view at The Old Verandah Homestay, Shimla",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_4f85314c,htl_d9b34d26,rmt_a79553dd,room,media/hotels/htl_d9b34d26/room.jpg,"Room view at The Old Verandah Homestay, Shimla",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_fa9f600d,htl_d9b34d26,,dining,media/hotels/htl_d9b34d26/dining.jpg,"Dining view at The Old Verandah Homestay, Shimla",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_c883308f,htl_b868ebcf,,hero,media/hotels/htl_b868ebcf/hero.jpg,"Hero view at Villa Orchard Homestay, Shimla",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_0a8b6ba7,htl_b868ebcf,,exterior,media/hotels/htl_b868ebcf/exterior.jpg,"Exterior view at Villa Orchard Homestay, Shimla",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_79ab63fd,htl_b868ebcf,,lobby,media/hotels/htl_b868ebcf/lobby.jpg,"Lobby view at Villa Orchard Homestay, Shimla",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_3a19f749,htl_b868ebcf,rmt_9e7cce83,room,media/hotels/htl_b868ebcf/room.jpg,"Room view at Villa Orchard Homestay, Shimla",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_49961f9d,htl_b868ebcf,,dining,media/hotels/htl_b868ebcf/dining.jpg,"Dining view at Villa Orchard Homestay, Shimla",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_ba1e01a1,htl_4e4752d8,,hero,media/hotels/htl_4e4752d8/hero.jpg,"Hero view at Grand Vihar Homestay, Shimla",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_b7648149,htl_4e4752d8,,exterior,media/hotels/htl_4e4752d8/exterior.jpg,"Exterior view at Grand Vihar Homestay, Shimla",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_d5d2425e,htl_4e4752d8,,lobby,media/hotels/htl_4e4752d8/lobby.jpg,"Lobby view at Grand Vihar Homestay, Shimla",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_57be6ce8,htl_4e4752d8,rmt_0c4e074c,room,media/hotels/htl_4e4752d8/room.jpg,"Room view at Grand Vihar Homestay, Shimla",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_5134c95d,htl_4e4752d8,,dining,media/hotels/htl_4e4752d8/dining.jpg,"Dining view at Grand Vihar Homestay, Shimla",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_55500215,htl_9e900d70,,hero,media/hotels/htl_9e900d70/hero.jpg,"Hero view at Garden Bungalow Resort, Shimla",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_240f3919,htl_9e900d70,,exterior,media/hotels/htl_9e900d70/exterior.jpg,"Exterior view at Garden Bungalow Resort, Shimla",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_936475e2,htl_9e900d70,,lobby,media/hotels/htl_9e900d70/lobby.jpg,"Lobby view at Garden Bungalow Resort, Shimla",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_1f04fb5e,htl_9e900d70,rmt_e539203f,room,media/hotels/htl_9e900d70/room.jpg,"Room view at Garden Bungalow Resort, Shimla",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_a947a33b,htl_9e900d70,,dining,media/hotels/htl_9e900d70/dining.jpg,"Dining view at Garden Bungalow Resort, Shimla",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_4af699ca,htl_64b0b167,,hero,media/hotels/htl_64b0b167/hero.jpg,"Hero view at Villa Palms Inn, Manali",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_2d0ea1f4,htl_64b0b167,,exterior,media/hotels/htl_64b0b167/exterior.jpg,"Exterior view at Villa Palms Inn, Manali",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_c3d1c8d0,htl_64b0b167,,lobby,media/hotels/htl_64b0b167/lobby.jpg,"Lobby view at Villa Palms Inn, Manali",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_25724a4d,htl_64b0b167,rmt_419d3a58,room,media/hotels/htl_64b0b167/room.jpg,"Room view at Villa Palms Inn, Manali",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_89be3e28,htl_64b0b167,,dining,media/hotels/htl_64b0b167/dining.jpg,"Dining view at Villa Palms Inn, Manali",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_adcd142a,htl_7a46102c,,hero,media/hotels/htl_7a46102c/hero.jpg,"Hero view at Riverside Sarovar Homestay, Manali",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_caef8d69,htl_7a46102c,,exterior,media/hotels/htl_7a46102c/exterior.jpg,"Exterior view at Riverside Sarovar Homestay, Manali",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_ac88bcf9,htl_7a46102c,,lobby,media/hotels/htl_7a46102c/lobby.jpg,"Lobby view at Riverside Sarovar Homestay, Manali",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_ecae185e,htl_7a46102c,rmt_963ad866,room,media/hotels/htl_7a46102c/room.jpg,"Room view at Riverside Sarovar Homestay, Manali",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_9ef071ce,htl_7a46102c,,dining,media/hotels/htl_7a46102c/dining.jpg,"Dining view at Riverside Sarovar Homestay, Manali",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_b95cd6d2,htl_c758f72a,,hero,media/hotels/htl_c758f72a/hero.jpg,"Hero view at Indigo Haveli by the Lake, Manali",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_e1900550,htl_c758f72a,,exterior,media/hotels/htl_c758f72a/exterior.jpg,"Exterior view at Indigo Haveli by the Lake, Manali",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_abcaaacd,htl_c758f72a,,lobby,media/hotels/htl_c758f72a/lobby.jpg,"Lobby view at Indigo Haveli by the Lake, Manali",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_e7361165,htl_c758f72a,rmt_5826708f,room,media/hotels/htl_c758f72a/room.jpg,"Room view at Indigo Haveli by the Lake, Manali",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_e0faf8cb,htl_c758f72a,,dining,media/hotels/htl_c758f72a/dining.jpg,"Dining view at Indigo Haveli by the Lake, Manali",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_83a0289a,htl_623c41c5,,hero,media/hotels/htl_623c41c5/hero.jpg,"Hero view at Heritage Kothi Resort, Manali",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_5c464f0b,htl_623c41c5,,exterior,media/hotels/htl_623c41c5/exterior.jpg,"Exterior view at Heritage Kothi Resort, Manali",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_941f7736,htl_623c41c5,,lobby,media/hotels/htl_623c41c5/lobby.jpg,"Lobby view at Heritage Kothi Resort, Manali",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_3e49cbf3,htl_623c41c5,rmt_51b7ae14,room,media/hotels/htl_623c41c5/room.jpg,"Room view at Heritage Kothi Resort, Manali",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_5a61008f,htl_623c41c5,,dining,media/hotels/htl_623c41c5/dining.jpg,"Dining view at Heritage Kothi Resort, Manali",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_d65b6f5f,htl_97c0591b,,hero,media/hotels/htl_97c0591b/hero.jpg,"Hero view at Hotel Bungalow Resort, Manali",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_a30e7710,htl_97c0591b,,exterior,media/hotels/htl_97c0591b/exterior.jpg,"Exterior view at Hotel Bungalow Resort, Manali",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_60f8a3ad,htl_97c0591b,,lobby,media/hotels/htl_97c0591b/lobby.jpg,"Lobby view at Hotel Bungalow Resort, Manali",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_a519a41b,htl_97c0591b,rmt_73d9920d,room,media/hotels/htl_97c0591b/room.jpg,"Room view at Hotel Bungalow Resort, Manali",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_834cf812,htl_97c0591b,,dining,media/hotels/htl_97c0591b/dining.jpg,"Dining view at Hotel Bungalow Resort, Manali",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_1e1f74dd,htl_2b79009c,,hero,media/hotels/htl_2b79009c/hero.jpg,"Hero view at Palm Courtyard Heritage, Rishikesh",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_66d98271,htl_2b79009c,,exterior,media/hotels/htl_2b79009c/exterior.jpg,"Exterior view at Palm Courtyard Heritage, Rishikesh",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_1201f159,htl_2b79009c,,lobby,media/hotels/htl_2b79009c/lobby.jpg,"Lobby view at Palm Courtyard Heritage, Rishikesh",1600,1067,2,2026-08-18T10:00:00+05:30
hmd_642ee991,htl_2b79009c,rmt_0d517e28,room,media/hotels/htl_2b79009c/room.jpg,"Room view at Palm Courtyard Heritage, Rishikesh",1600,1067,3,2026-08-18T10:00:00+05:30
hmd_ecae5e22,htl_2b79009c,,dining,media/hotels/htl_2b79009c/dining.jpg,"Dining view at Palm Courtyard Heritage, Rishikesh",1600,1067,4,2026-08-18T10:00:00+05:30
hmd_c27642e5,htl_a7f2c402,,hero,media/hotels/htl_a7f2c402/hero.jpg,"Hero view at Grand Ghat House & Spa, Rishikesh",1600,1067,0,2026-08-18T10:00:00+05:30
hmd_0d573cb0,htl_a7f2c402,,exterior,media/hotels/htl_a7f2c402/exterior.jpg,"Exterior view at Grand Ghat House & Spa, Rishikesh",1600,1067,1,2026-08-18T10:00:00+05:30
hmd_168ee869,htl_a7f2c402,,lobby,media/hotels/htl_a7f2c402/lobby.jpg,"Lobby view at Grand Ghat House & Spa, Rishikesh",1600,1067,2,2026-08-18T10:00:00+05:30
