room_type_id,hotel_id,name,max_occupancy,max_adults,max_children,bed_config,size_sqm,base_rate,currency,total_units,smoking_allowed,status,updated_at
rmt_f10be577,htl_2cbf2c51,Family Room,4,3,2,twin,21,4392.41,INR,12,0,active,2026-08-18T10:00:00+05:30
rmt_2d0e11c8,htl_2cbf2c51,Executive,2,2,0,single,34,5622.29,INR,8,0,active,2026-08-18T10:00:00+05:30
rmt_fa1c9f5b,htl_2cbf2c51,Deluxe Garden View,3,3,1,twin_double,43,7730.65,INR,24,0,active,2026-08-18T10:00:00+05:30
rmt_ee49f76d,htl_134fd9ab,Family Room,4,3,2,twin,23,4974.14,INR,4,0,active,2026-08-18T10:00:00+05:30
rmt_ed786640,htl_134fd9ab,Premier Suite,4,3,2,double,42,6217.67,INR,15,1,active,2026-08-18T10:00:00+05:30
rmt_83239f67,htl_134fd9ab,Executive,2,2,0,double,57,7958.62,INR,21,0,active,2026-08-18T10:00:00+05:30
rmt_67eca6c8,htl_134fd9ab,Standard,2,2,0,queen,55,10943.10,INR,19,1,active,2026-08-18T10:00:00+05:30
rmt_124fe810,htl_33095d0f,Deluxe Garden View,3,3,1,twin_double,24,12335.75,INR,10,0,active,2026-08-18T10:00:00+05:30
rmt_ff2e3524,htl_33095d0f,Premier Suite,4,3,2,king,46,15419.68,INR,13,0,active,2026-08-18T10:00:00+05:30
rmt_edad1281,htl_33095d0f,Twin Economy,2,2,0,queen,42,19737.19,INR,15,0,active,2026-08-18T10:00:00+05:30
rmt_7349db73,htl_33095d0f,Heritage Room,2,2,0,twin_double,47,27138.64,INR,13,0,active,2026-08-18T10:00:00+05:30
rmt_33c3e9d0,htl_6cf4a14b,Premier Suite,4,3,2,bunk,50,1899.45,INR,8,1,active,2026-08-18T10:00:00+05:30
rmt_c134d5fe,htl_6cf4a14b,Deluxe Garden View,3,3,1,bunk,59,2374.31,INR,14,0,active,2026-08-18T10:00:00+05:30
rmt_66d8cbf0,htl_6cf4a14b,Executive,2,2,0,bunk,52,3039.12,INR,18,0,active,2026-08-18T10:00:00+05:30
rmt_87189c11,htl_6cf4a14b,Standard,2,2,0,bunk,32,4178.79,INR,8,0,active,2026-08-18T10:00:00+05:30
rmt_bb92cf57,htl_c5416060,Premier Suite,4,3,2,single,56,3298.71,INR,15,0,active,2026-08-18T10:00:00+05:30
rmt_3882e37c,htl_c5416060,Executive,2,2,0,bunk,42,4123.39,INR,25,0,active,2026-08-18T10:00:00+05:30
rmt_26276dc5,htl_c5416060,Heritage Room,2,2,0,single,56,5277.94,INR,17,0,active,2026-08-18T10:00:00+05:30
rmt_fc40a0df,htl_c5416060,Twin Economy,2,2,0,double,55,7257.17,INR,4,0,active,2026-08-18T10:00:00+05:30
rmt_8e0d0906,htl_886263e9,Heritage Room,2,2,0,bunk,,3594.48,INR,4,0,active,2026-08-18T10:00:00+05:30
rmt_576ef766,htl_886263e9,Standard,2,2,0,twin_double,48,4493.10,INR,24,0,active,2026-08-18T10:00:00+05:30
rmt_876453d9,htl_886263e9,Deluxe Garden View,3,3,1,twin_double,22,5751.17,INR,6,0,active,2026-08-18T10:00:00+05:30
rmt_fc346c00,htl_886263e9,Premier Suite,4,3,2,single,51,7907.86,INR,8,0,active,2026-08-18T10:00:00+05:30
rmt_ca1974aa,htl_29ab8d35,Deluxe Garden View,3,3,1,double,28,3000.49,INR,7,0,active,2026-08-18T10:00:00+05:30
rmt_6988b190,htl_29ab8d35,Family Room,4,3,2,king,51,3750.61,INR,6,0,active,2026-08-18T10:00:00+05:30
rmt_425eabfe,htl_29ab8d35,Premier Suite,4,3,2,twin_double,39,4800.78,INR,15,0,active,2026-08-18T10:00:00+05:30
rmt_793a6875,htl_29ab8d35,Twin Economy,2,2,0,twin,60,6601.07,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_bae3f771,htl_2794421e,Deluxe,2,2,0,single,40,7485.41,INR,8,0,active,2026-08-18T10:00:00+05:30
rmt_7358e844,htl_2794421e,Standard,2,2,0,double,56,9356.76,INR,19,0,active,2026-08-18T10:00:00+05:30
rmt_5d53b983,htl_2794421e,Executive,2,2,0,king,36,11976.65,INR,10,0,active,2026-08-18T10:00:00+05:30
rmt_69632260,htl_2794421e,Family Room,4,3,2,double,54,16467.89,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_cda87db6,htl_c1021bb3,Deluxe,2,2,0,twin_double,50,3305.53,INR,2,0,active,2026-08-18T10:00:00+05:30
rmt_09228b8b,htl_c1021bb3,Family Room,4,3,2,single,49,4131.92,INR,9,0,active,2026-08-18T10:00:00+05:30
rmt_198576c1,htl_c1021bb3,Premier Suite,4,3,2,bunk,53,5288.85,INR,19,0,active,2026-08-18T10:00:00+05:30
rmt_18bef650,htl_c1021bb3,Standard,2,2,0,twin,56,7272.17,INR,12,0,active,2026-08-18T10:00:00+05:30
rmt_1854e628,htl_f8bfa434,Premier Suite,4,3,2,twin_double,21,3618.48,INR,2,0,active,2026-08-18T10:00:00+05:30
rmt_42b5e366,htl_f8bfa434,Standard,2,2,0,single,57,4523.10,INR,13,0,active,2026-08-18T10:00:00+05:30
rmt_c6dd7cd5,htl_f8bfa434,Deluxe,2,2,0,queen,,5789.57,INR,2,0,active,2026-08-18T10:00:00+05:30
rmt_2919bbfe,htl_f8bfa434,Heritage Room,2,2,0,king,44,7960.66,INR,17,0,active,2026-08-18T10:00:00+05:30
rmt_68e9fa10,htl_a8390357,Deluxe Garden View,3,3,1,single,47,3121.12,INR,23,0,active,2026-08-18T10:00:00+05:30
rmt_22951945,htl_a8390357,Heritage Room,2,2,0,twin_double,21,3901.40,INR,10,0,active,2026-08-18T10:00:00+05:30
rmt_f9cc01ab,htl_a8390357,Premier Suite,4,3,2,bunk,29,4993.79,INR,17,0,active,2026-08-18T10:00:00+05:30
rmt_122240ca,htl_a8390357,Executive,2,2,0,king,45,6866.46,INR,18,0,active,2026-08-18T10:00:00+05:30
rmt_5dd21cc9,htl_c3b644f4,Deluxe Garden View,3,3,1,single,30,3315.39,INR,8,0,active,2026-08-18T10:00:00+05:30
rmt_e689a931,htl_c3b644f4,Family Room,4,3,2,single,55,4144.24,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_251b5172,htl_c3b644f4,Deluxe,2,2,0,king,57,5304.62,INR,4,0,active,2026-08-18T10:00:00+05:30
rmt_6cf93c8a,htl_c3b644f4,Premier Suite,4,3,2,queen,31,7293.86,INR,15,0,active,2026-08-18T10:00:00+05:30
rmt_61b98998,htl_eb7ff223,Standard,2,2,0,twin_double,45,6474.56,INR,15,1,active,2026-08-18T10:00:00+05:30
rmt_2389fcc4,htl_eb7ff223,Executive,2,2,0,twin,32,8093.20,INR,4,0,active,2026-08-18T10:00:00+05:30
rmt_991c2988,htl_eb7ff223,Premier Suite,4,3,2,twin_double,16,10359.30,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_8cffb570,htl_eb7ff223,Heritage Room,2,2,0,double,,14244.04,INR,2,0,active,2026-08-18T10:00:00+05:30
rmt_ca9540b1,htl_8d39efd7,Premier Suite,4,3,2,queen,33,3951.11,INR,17,0,active,2026-08-18T10:00:00+05:30
rmt_ab027498,htl_8d39efd7,Deluxe,2,2,0,twin_double,17,4938.89,INR,9,0,active,2026-08-18T10:00:00+05:30
rmt_889f0ce8,htl_8d39efd7,Deluxe Garden View,3,3,1,king,16,6321.78,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_d3ebff16,htl_8d39efd7,Executive,2,2,0,king,51,8692.44,INR,25,0,active,2026-08-18T10:00:00+05:30
rmt_e7196437,htl_7c198d6d,Deluxe,2,2,0,twin_double,16,3112.12,INR,15,0,active,2026-08-18T10:00:00+05:30
rmt_595fdd0f,htl_7c198d6d,Deluxe Garden View,3,3,1,twin_double,31,3890.15,INR,20,0,active,2026-08-18T10:00:00+05:30
rmt_85aa328c,htl_7c198d6d,Twin Economy,2,2,0,queen,21,4979.39,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_3aa4f9b8,htl_7c198d6d,Premier Suite,4,3,2,queen,51,6846.67,INR,7,0,active,2026-08-18T10:00:00+05:30
rmt_1c6321fa,htl_66ddcad3,Executive,2,2,0,twin_double,44,5184.59,INR,18,0,active,2026-08-18T10:00:00+05:30
rmt_12d2459d,htl_66ddcad3,Family Room,4,3,2,queen,51,6480.74,INR,11,0,active,2026-08-18T10:00:00+05:30
rmt_b9e39ea9,htl_66ddcad3,Premier Suite,4,3,2,double,39,8295.35,INR,20,1,active,2026-08-18T10:00:00+05:30
rmt_81287aa5,htl_66ddcad3,Deluxe Garden View,3,3,1,queen,27,11406.11,INR,7,0,active,2026-08-18T10:00:00+05:30
rmt_cdfde07d,htl_15d2dc78,Deluxe Garden View,3,3,1,queen,19,3351.90,INR,11,0,active,2026-08-18T10:00:00+05:30
rmt_3d4805f9,htl_15d2dc78,Twin Economy,2,2,0,twin_double,17,4189.87,INR,10,0,active,2026-08-18T10:00:00+05:30
rmt_31cf3b15,htl_15d2dc78,Executive,2,2,0,double,18,29496.70,INR,4,1,active,2026-08-18T10:00:00+05:30
rmt_54ff0bab,htl_15d2dc78,Family Room,4,3,2,single,56,7374.17,INR,18,0,active,2026-08-18T10:00:00+05:30
rmt_9eb28021,htl_5204cc3f,Executive,2,2,0,twin_double,45,1609.28,INR,14,0,active,2026-08-18T10:00:00+05:30
rmt_aa7eb6d2,htl_5204cc3f,Deluxe,2,2,0,king,30,2011.60,INR,12,0,active,2026-08-18T10:00:00+05:30
rmt_978f040c,htl_5204cc3f,Standard,2,2,0,single,38,2574.85,INR,17,0,active,2026-08-18T10:00:00+05:30
rmt_8bd77770,htl_5204cc3f,Twin Economy,2,2,0,bunk,29,3540.41,INR,8,0,active,2026-08-18T10:00:00+05:30
rmt_c9808e2a,htl_9ce8d068,Family Room,4,3,2,twin_double,33,1607.50,INR,9,0,active,2026-08-18T10:00:00+05:30
rmt_6185fc06,htl_9ce8d068,Deluxe Garden View,3,3,1,single,,2009.38,INR,2,0,active,2026-08-18T10:00:00+05:30
rmt_3587dd85,htl_9ce8d068,Deluxe,2,2,0,twin_double,,2572.01,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_32c905d4,htl_9ce8d068,Twin Economy,2,2,0,queen,,3536.51,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_c78dc711,htl_f7f9a831,Premier Suite,4,3,2,twin_double,41,2828.15,INR,17,0,active,2026-08-18T10:00:00+05:30
rmt_9cd25b0a,htl_f7f9a831,Deluxe,2,2,0,twin_double,,3535.19,INR,22,0,active,2026-08-18T10:00:00+05:30
rmt_778752d6,htl_f7f9a831,Twin Economy,2,2,0,double,28,4525.04,INR,15,0,active,2026-08-18T10:00:00+05:30
rmt_b4bbc602,htl_f7f9a831,Heritage Room,2,2,0,twin,34,6221.93,INR,2,0,active,2026-08-18T10:00:00+05:30
rmt_dd8d5238,htl_02bb587c,Twin Economy,2,2,0,double,51,2590.91,INR,6,0,active,2026-08-18T10:00:00+05:30
rmt_12f49609,htl_02bb587c,Heritage Room,2,2,0,single,36,3238.64,INR,24,0,active,2026-08-18T10:00:00+05:30
rmt_c58858c3,htl_02bb587c,Premier Suite,4,3,2,twin_double,28,4145.46,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_ed1c7e50,htl_02bb587c,Deluxe,2,2,0,queen,48,5700.01,INR,3,0,active,2026-08-18T10:00:00+05:30
rmt_2e8faaef,htl_fe5eb48a,Deluxe Garden View,3,3,1,twin_double,44,3719.86,LKR,25,0,active,2026-08-18T10:00:00+05:30
rmt_c07b1f2a,htl_fe5eb48a,Executive,2,2,0,single,19,4649.83,LKR,15,0,active,2026-08-18T10:00:00+05:30
rmt_96f11d2a,htl_fe5eb48a,Twin Economy,2,2,0,bunk,22,5951.78,LKR,14,0,active,2026-08-18T10:00:00+05:30
rmt_3f6e65a4,htl_fe5eb48a,Standard,2,2,0,single,29,8183.70,LKR,11,0,active,2026-08-18T10:00:00+05:30
rmt_f8bcfbd9,htl_0c78227f,Family Room,4,3,2,double,57,2139.44,LKR,22,0,active,2026-08-18T10:00:00+05:30
rmt_ac9a1c90,htl_0c78227f,Deluxe,2,2,0,twin,32,2674.30,LKR,24,0,active,2026-08-18T10:00:00+05:30
rmt_5a9c0630,htl_0c78227f,Standard,2,2,0,king,26,3423.11,LKR,9,0,active,2026-08-18T10:00:00+05:30
rmt_2388e4fc,htl_0c78227f,Premier Suite,4,3,2,single,53,4706.77,LKR,3,0,active,2026-08-18T10:00:00+05:30
rmt_06acc632,htl_81469f7e,Executive,2,2,0,king,46,11451.19,LKR,3,0,active,2026-08-18T10:00:00+05:30
rmt_c5ff567c,htl_81469f7e,Heritage Room,2,2,0,twin,25,14313.99,LKR,15,0,active,2026-08-18T10:00:00+05:30
rmt_47b9982c,htl_81469f7e,Deluxe Garden View,3,3,1,twin_double,60,18321.91,LKR,13,0,active,2026-08-18T10:00:00+05:30
rmt_ffd0d6b1,htl_81469f7e,Deluxe,2,2,0,single,47,25192.63,LKR,8,0,active,2026-08-18T10:00:00+05:30
rmt_b4ed94c8,htl_4ad0f6f7,Deluxe,2,2,0,twin,27,7329.86,LKR,10,0,active,2026-08-18T10:00:00+05:30
rmt_b04df287,htl_4ad0f6f7,Twin Economy,2,2,0,bunk,30,9162.32,LKR,4,0,active,2026-08-18T10:00:00+05:30
rmt_d2524d3b,htl_4ad0f6f7,Heritage Room,2,2,0,bunk,42,11727.78,LKR,6,0,active,2026-08-18T10:00:00+05:30
rmt_585c4ce8,htl_4ad0f6f7,Premier Suite,4,3,2,bunk,58,16125.69,LKR,4,0,active,2026-08-18T10:00:00+05:30
rmt_9f858e23,htl_926da217,Twin Economy,2,2,0,twin_double,18,3577.77,LKR,4,1,active,2026-08-18T10:00:00+05:30
rmt_3d20e0d7,htl_926da217,Standard,2,2,0,queen,52,4472.22,LKR,10,0,active,2026-08-18T10:00:00+05:30
rmt_a61b0ab3,htl_926da217,Premier Suite,4,3,2,double,52,5724.44,LKR,17,0,active,2026-08-18T10:00:00+05:30
rmt_276b64cd,htl_926da217,Family Room,4,3,2,king,,7871.10,LKR,10,0,active,2026-08-18T10:00:00+05:30
rmt_2e485666,htl_5e432970,Deluxe Garden View,3,3,1,bunk,23,5820.18,LKR,22,0,active,2026-08-18T10:00:00+05:30
rmt_02a13c4d,htl_5e432970,Deluxe,2,2,0,bunk,59,7275.23,LKR,18,0,active,2026-08-18T10:00:00+05:30
rmt_066230cc,htl_5e432970,Family Room,4,3,2,single,19,9312.29,LKR,4,0,active,2026-08-18T10:00:00+05:30
rmt_d03da3b4,htl_5e432970,Heritage Room,2,2,0,twin_double,59,12804.40,LKR,4,0,active,2026-08-18T10:00:00+05:30
rmt_798b7d41,htl_c8c81865,Family Room,4,3,2,single,31,15150.40,LKR,6,0,active,2026-08-18T10:00:00+05:30
rmt_fcdfb4e0,htl_c8c81865,Deluxe Garden View,3,3,1,queen,19,18938.00,LKR,15,0,active,2026-08-18T10:00:00+05:30
rmt_1993184f,htl_c8c81865,Premier Suite,4,3,2,queen,29,24240.64,LKR,16,0,active,2026-08-18T10:00:00+05:30
rmt_5a2a6fbb,htl_c8c81865,Twin Economy,2,2,0,twin_double,28,33330.87,LKR,17,0,active,2026-08-18T10:00:00+05:30
rmt_575a1552,htl_742928a2,Premier Suite,4,3,2,bunk,21,12175.97,LKR,19,0,active,2026-08-18T10:00:00+05:30
rmt_2a318b8b,htl_742928a2,Heritage Room,2,2,0,twin_double,49,15219.96,LKR,4,0,active,2026-08-18T10:00:00+05:30
rmt_1936f8b0,htl_742928a2,Deluxe Garden View,3,3,1,queen,46,19481.55,LKR,7,0,active,2026-08-18T10:00:00+05:30
rmt_45e23275,htl_742928a2,Deluxe,2,2,0,double,54,26787.13,LKR,3,0,active,2026-08-18T10:00:00+05:30
rmt_9ab2b6fb,htl_472830e6,Deluxe,2,2,0,king,23,15301.84,LKR,11,0,active,2026-08-18T10:00:00+05:30
rmt_6ec0c5e2,htl_472830e6,Family Room,4,3,2,bunk,59,19127.30,LKR,7,0,active,2026-08-18T10:00:00+05:30
rmt_6c818289,htl_472830e6,Deluxe Garden View,3,3,1,queen,40,24482.94,LKR,2,0,active,2026-08-18T10:00:00+05:30
rmt_92dd27a3,htl_472830e6,Executive,2,2,0,queen,61,33664.04,LKR,2,0,active,2026-08-18T10:00:00+05:30
rmt_8919fc46,htl_de3e4a9f,Deluxe Garden View,3,3,1,queen,39,6832.29,LKR,20,0,active,2026-08-18T10:00:00+05:30
rmt_bffdc2e6,htl_de3e4a9f,Twin Economy,2,2,0,single,26,8540.36,LKR,4,0,active,2026-08-18T10:00:00+05:30
rmt_f3ccf019,htl_de3e4a9f,Family Room,4,3,2,single,,10931.67,LKR,13,0,active,2026-08-18T10:00:00+05:30
rmt_93930eb7,htl_de3e4a9f,Deluxe,2,2,0,twin,22,15031.04,LKR,2,0,active,2026-08-18T10:00:00+05:30
rmt_e44b3207,htl_bd6ac349,Family Room,4,3,2,twin,40,3034.13,NPR,22,0,active,2026-08-18T10:00:00+05:30
rmt_c1a1484c,htl_bd6ac349,Standard,2,2,0,queen,,3792.66,NPR,15,0,active,2026-08-18T10:00:00+05:30
rmt_b9e9619a,htl_bd6ac349,Deluxe,2,2,0,twin,25,4854.61,NPR,2,1,active,2026-08-18T10:00:00+05:30
rmt_40250c2d,htl_bd6ac349,Heritage Room,2,2,0,king,38,6675.09,NPR,13,0,active,2026-08-18T10:00:00+05:30
rmt_4f9e0577,htl_b88b0c27,Standard,2,2,0,double,58,3044.27,NPR,22,0,active,2026-08-18T10:00:00+05:30
rmt_17786d31,htl_b88b0c27,Twin Economy,2,2,0,twin,16,3805.34,NPR,21,0,active,2026-08-18T10:00:00+05:30
rmt_ce0d150b,htl_b88b0c27,Family Room,4,3,2,twin_double,59,4870.84,NPR,8,1,active,2026-08-18T10:00:00+05:30
rmt_abd28887,htl_b88b0c27,Premier Suite,4,3,2,king,16,6697.40,NPR,4,0,active,2026-08-18T10:00:00+05:30
rmt_dc653562,htl_26fee559,Deluxe,2,2,0,bunk,24,2667.47,NPR,23,0,active,2026-08-18T10:00:00+05:30
rmt_7c698f68,htl_26fee559,Deluxe Garden View,3,3,1,twin,51,3334.34,NPR,20,0,active,2026-08-18T10:00:00+05:30
rmt_51187086,htl_26fee559,Standard,2,2,0,queen,54,4267.96,NPR,10,0,active,2026-08-18T10:00:00+05:30
rmt_2a8aa24f,htl_26fee559,Twin Economy,2,2,0,single,35,5868.44,NPR,2,0,active,2026-08-18T10:00:00+05:30
rmt_f1cc0d66,htl_c8756032,Family Room,4,3,2,single,56,6486.31,NPR,23,0,active,2026-08-18T10:00:00+05:30
rmt_bc554dab,htl_c8756032,Heritage Room,2,2,0,queen,20,8107.89,NPR,9,0,active,2026-08-18T10:00:00+05:30
rmt_b281f5c6,htl_c8756032,Deluxe,2,2,0,queen,20,10378.10,NPR,10,0,active,2026-08-18T10:00:00+05:30
rmt_8f5a5270,htl_c8756032,Premier Suite,4,3,2,queen,,14269.89,NPR,10,0,active,2026-08-18T10:00:00+05:30
rmt_34c4a125,htl_fa8543cb,Deluxe Garden View,3,3,1,twin,,7134.67,NPR,19,0,active,2026-08-18T10:00:00+05:30
rmt_42d4a7b7,htl_fa8543cb,Premier Suite,4,3,2,double,,8918.34,NPR,16,0,active,2026-08-18T10:00:00+05:30
rmt_2e83c7aa,htl_fa8543cb,Deluxe,2,2,0,single,23,11415.48,NPR,23,0,active,2026-08-18T10:00:00+05:30
rmt_722e56d5,htl_fa8543cb,Twin Economy,2,2,0,twin_double,30,15696.28,NPR,15,0,active,2026-08-18T10:00:00+05:30
rmt_51d3ffc0,htl_285912dc,Standard,2,2,0,double,58,1561.31,NPR,9,0,active,2026-08-18T10:00:00+05:30
rmt_f67eaf75,htl_285912dc,Family Room,4,3,2,king,56,1951.64,NPR,16,0,active,2026-08-18T10:00:00+05:30
rmt_be50afe4,htl_285912dc,Premier Suite,4,3,2,king,18,2498.09,NPR,3,1,active,2026-08-18T10:00:00+05:30
rmt_dfac7623,htl_285912dc,Deluxe Garden View,3,3,1,double,,3434.88,NPR,16,0,active,2026-08-18T10:00:00+05:30
rmt_46356f5b,htl_24e39565,Heritage Room,2,2,0,bunk,29,3059.93,NPR,24,0,active,2026-08-18T10:00:00+05:30
rmt_de90b723,htl_24e39565,Executive,2,2,0,king,25,3824.91,NPR,2,0,active,2026-08-18T10:00:00+05:30
rmt_4bc5f5a8,htl_24e39565,Twin Economy,2,2,0,double,57,4895.88,NPR,22,0,active,2026-08-18T10:00:00+05:30
rmt_d525547c,htl_24e39565,Deluxe Garden View,3,3,1,king,35,6731.84,NPR,2,0,active,2026-08-18T10:00:00+05:30
rmt_b80932d3,htl_be3b648f,Standard,2,2,0,double,26,5586.74,NPR,18,0,active,2026-08-18T10:00:00+05:30
rmt_7d7c83f2,htl_be3b648f,Deluxe,2,2,0,queen,36,6983.43,NPR,12,1,active,2026-08-18T10:00:00+05:30
rmt_39822fad,htl_be3b648f,Executive,2,2,0,queen,61,49163.33,NPR,17,1,active,2026-08-18T10:00:00+05:30
rmt_f5d7014b,htl_be3b648f,Deluxe Garden View,3,3,1,single,25,12290.83,NPR,2,1,active,2026-08-18T10:00:00+05:30
rmt_da1d4fb3,htl_67190be7,Family Room,4,3,2,twin,20,5192.95,NPR,15,0,active,2026-08-18T10:00:00+05:30
rmt_0d2aedd6,htl_67190be7,Executive,2,2,0,queen,53,6491.18,NPR,11,0,active,2026-08-18T10:00:00+05:30
rmt_95656aa9,htl_67190be7,Deluxe,2,2,0,twin,19,8308.71,NPR,12,0,active,2026-08-18T10:00:00+05:30
rmt_e2915c22,htl_67190be7,Twin Economy,2,2,0,queen,,11424.48,NPR,10,0,active,2026-08-18T10:00:00+05:30
rmt_f59b8b4f,htl_afcb3490,Deluxe Garden View,3,3,1,single,46,3829.53,NPR,8,0,active,2026-08-18T10:00:00+05:30
rmt_b726c4f6,htl_afcb3490,Heritage Room,2,2,0,twin,35,4786.91,NPR,13,0,active,2026-08-18T10:00:00+05:30
rmt_67d7c1a1,htl_afcb3490,Executive,2,2,0,single,60,6127.24,NPR,6,0,active,2026-08-18T10:00:00+05:30
rmt_33ff52e8,htl_afcb3490,Premier Suite,4,3,2,bunk,26,8424.96,NPR,20,0,active,2026-08-18T10:00:00+05:30
rmt_ca391f47,htl_c91a804e,Family Room,4,3,2,bunk,32,3313.88,BTN,6,0,active,2026-08-18T10:00:00+05:30
rmt_191c3361,htl_c91a804e,Standard,2,2,0,twin,37,4142.35,BTN,4,0,active,2026-08-18T10:00:00+05:30
rmt_5da9bf35,htl_c91a804e,Deluxe Garden View,3,3,1,double,56,5302.21,BTN,3,0,active,2026-08-18T10:00:00+05:30
rmt_cbd96966,htl_c91a804e,Deluxe,2,2,0,twin_double,25,7290.54,BTN,12,0,active,2026-08-18T10:00:00+05:30
rmt_9ec4005b,htl_6eff866f,Family Room,4,3,2,bunk,18,2051.68,BTN,7,0,active,2026-08-18T10:00:00+05:30
rmt_e0b40760,htl_6eff866f,Standard,2,2,0,king,23,2564.60,BTN,14,0,active,2026-08-18T10:00:00+05:30
rmt_df4528d8,htl_6eff866f,Twin Economy,2,2,0,queen,48,3282.68,BTN,24,0,active,2026-08-18T10:00:00+05:30
rmt_bfd4e8b2,htl_6eff866f,Heritage Room,2,2,0,bunk,61,4513.69,BTN,12,0,active,2026-08-18T10:00:00+05:30
rmt_d3369b73,htl_81c1c288,Standard,2,2,0,queen,40,3807.85,BTN,25,0,active,2026-08-18T10:00:00+05:30
rmt_dbab151d,htl_81c1c288,Executive,2,2,0,twin,45,4759.82,BTN,20,0,active,2026-08-18T10:00:00+05:30
rmt_ece81fbf,htl_81c1c288,Twin Economy,2,2,0,twin,51,6092.57,BTN,25,0,active,2026-08-18T10:00:00+05:30
rmt_f1db66bc,htl_81c1c288,Deluxe,2,2,0,twin_double,29,8377.28,BTN,3,0,active,2026-08-18T10:00:00+05:30
rmt_03a21d7f,htl_d73d2dd8,Premier Suite,4,3,2,twin,49,1008.01,BTN,2,0,active,2026-08-18T10:00:00+05:30
rmt_1ddb9e35,htl_d73d2dd8,Heritage Room,2,2,0,queen,61,7000.07,BTN,21,0,active,2026-08-18T10:00:00+05:30
rmt_45454f4c,htl_d73d2dd8,Executive,2,2,0,queen,,8960.09,BTN,12,0,active,2026-08-18T10:00:00+05:30
rmt_c580f9ff,htl_d73d2dd8,Family Room,4,3,2,twin_double,33,12320.12,BTN,19,0,active,2026-08-18T10:00:00+05:30
rmt_a03efd9a,htl_25fd9c00,Heritage Room,2,2,0,single,44,2695.75,BTN,19,0,active,2026-08-18T10:00:00+05:30
rmt_7b136e9b,htl_25fd9c00,Standard,2,2,0,twin_double,50,3369.69,BTN,15,0,active,2026-08-18T10:00:00+05:30
rmt_f6899a89,htl_25fd9c00,Premier Suite,4,3,2,twin_double,44,4313.21,BTN,19,0,active,2026-08-18T10:00:00+05:30
rmt_6ffbe923,htl_25fd9c00,Deluxe,2,2,0,double,25,5930.66,BTN,19,0,active,2026-08-18T10:00:00+05:30
rmt_dcefa882,htl_15b1ea5e,Twin Economy,2,2,0,twin_double,58,5787.03,MVR,2,0,active,2026-08-18T10:00:00+05:30
rmt_b607fda3,htl_15b1ea5e,Heritage Room,2,2,0,bunk,60,7233.78,MVR,12,0,active,2026-08-18T10:00:00+05:30
rmt_4a49715e,htl_15b1ea5e,Standard,2,2,0,single,31,9259.24,MVR,2,0,active,2026-08-18T10:00:00+05:30
rmt_9c7873ee,htl_15b1ea5e,Deluxe,2,2,0,queen,32,12731.46,MVR,2,0,active,2026-08-18T10:00:00+05:30
rmt_40c33495,htl_2a2ca88d,Family Room,4,3,2,twin_double,61,1758.40,MVR,14,0,active,2026-08-18T10:00:00+05:30
rmt_b53f426a,htl_2a2ca88d,Premier Suite,4,3,2,single,47,2198.00,MVR,4,0,active,2026-08-18T10:00:00+05:30
rmt_b88c287c,htl_2a2ca88d,Heritage Room,2,2,0,bunk,47,2813.44,MVR,24,0,active,2026-08-18T10:00:00+05:30
rmt_61a4e7bb,htl_2a2ca88d,Deluxe Garden View,3,3,1,double,,3868.48,MVR,10,0,active,2026-08-18T10:00:00+05:30
rmt_a9b58258,htl_98896cce,Deluxe,2,2,0,bunk,52,1936.93,MVR,11,0,active,2026-08-18T10:00:00+05:30
rmt_4d763b85,htl_98896cce,Deluxe Garden View,3,3,1,twin_double,59,2421.17,MVR,3,0,active,2026-08-18T10:00:00+05:30
rmt_85f2c357,htl_98896cce,Executive,2,2,0,queen,52,3099.09,MVR,24,0,active,2026-08-18T10:00:00+05:30
rmt_31bf14ff,htl_98896cce,Family Room,4,3,2,twin,37,4261.25,MVR,12,0,active,2026-08-18T10:00:00+05:30
rmt_67ee73c1,htl_a143dbb9,Heritage Room,2,2,0,single,28,7060.17,MVR,8,0,active,2026-08-18T10:00:00+05:30
rmt_cd365e82,htl_a143dbb9,Deluxe Garden View,3,3,1,twin,33,8825.21,MVR,9,0,active,2026-08-18T10:00:00+05:30
rmt_33c6c9be,htl_a143dbb9,Deluxe,2,2,0,twin,16,11296.27,MVR,24,0,active,2026-08-18T10:00:00+05:30
rmt_3576973e,htl_a143dbb9,Family Room,4,3,2,twin,51,15532.37,MVR,3,0,active,2026-08-18T10:00:00+05:30
rmt_ee411f9f,htl_0cf91d4d,Deluxe Garden View,3,3,1,bunk,58,6488.86,MVR,19,0,active,2026-08-18T10:00:00+05:30
rmt_fe3115ce,htl_0cf91d4d,Premier Suite,4,3,2,bunk,56,8111.07,MVR,24,0,active,2026-08-18T10:00:00+05:30
